CustomerID,TotalOrders,ActiveMonth,AvgOrderValue,Recency,PurchaseFrequency
13223.0,2,2,172.95,200,1.0
13224.0,2,2,1781.025,60,1.0
13225.0,7,7,400.14,3,1.0
13226.0,1,1,85.51,273,1.0
13227.0,1,1,515.4,201,1.0
13228.0,1,1,96.66,81,1.0
13229.0,1,1,123.15,225,1.0
13230.0,14,9,182.21642857142857,4,1.5555555555555556
13232.0,7,5,382.64,12,1.4
13233.0,2,2,423.735,74,1.0
13235.0,1,1,927.27,212,1.0
13236.0,2,2,305.40500000000003,24,1.0
13238.0,4,3,137.46,17,1.3333333333333333
13239.0,1,1,313.18,261,1.0
13240.0,4,4,254.4575,96,1.0
13242.0,3,2,90.13333333333333,112,1.5
13243.0,1,1,480.02000000000004,203,1.0
13244.0,1,1,94.79,92,1.0
13245.0,1,1,259.85,50,1.0
13246.0,6,5,237.51666666666665,18,1.2
13247.0,4,3,195.77249999999998,17,1.3333333333333333
13248.0,2,2,300.58,124,1.0
13249.0,3,2,72.58999999999999,92,1.5
13253.0,2,2,625.56,156,1.0
13255.0,2,2,187.28500000000003,9,1.0
13258.0,3,2,197.24333333333334,11,1.5
13259.0,1,1,498.36,61,1.0
13260.0,1,1,380.64,61,1.0
13261.0,2,2,729.0,268,1.0
13262.0,1,1,529.16,263,1.0
13263.0,34,11,269.1385294117647,1,3.0
13265.0,5,5,284.79,53,1.0
13266.0,12,9,287.63916666666665,11,1.3333333333333333
13267.0,18,10,354.3994444444445,2,1.8
13268.0,11,6,782.6209090909091,17,1.8333333333333333
13269.0,15,10,607.9366666666667,1,1.5
13270.0,1,1,477.90000000000003,366,1.0
13271.0,1,1,211.49,37,1.0
13272.0,2,2,173.31,31,1.0
13273.0,1,1,136.37,113,1.0
13276.0,2,2,231.49,63,1.0
13277.0,4,3,187.125,15,1.3333333333333333
13278.0,1,1,985.6,40,1.0
13279.0,1,1,137.75,78,1.0
13280.0,3,2,727.2400000000001,122,1.5
13282.0,3,3,438.1133333333334,18,1.0
13283.0,2,2,46.83,59,1.0
13284.0,1,1,148.74,330,1.0
13285.0,4,4,755.3875,23,1.0
13291.0,1,1,338.41,155,1.0
13292.0,2,2,1494.56,38,1.0
13294.0,2,2,363.195,189,1.0
13295.0,1,1,168.3,359,1.0
13296.0,1,1,53.4,137,1.0
13297.0,4,3,466.9625,7,1.3333333333333333
13298.0,1,1,1147.5,1,1.0
13299.0,1,1,82.80000000000001,268,1.0
13300.0,1,1,1859.45,169,1.0
13301.0,4,4,1073.1100000000001,103,1.0
13304.0,1,1,260.78000000000003,351,1.0
13305.0,10,9,132.406,4,1.1111111111111112
13307.0,1,1,22.636499999999998,120,1.0
13308.0,3,3,403.3833333333334,22,1.0
13309.0,5,5,286.704,7,1.0
13310.0,3,3,652.9566666666666,28,1.0
13311.0,2,2,422.09000000000003,4,1.0
13313.0,5,4,609.878,22,1.25
13314.0,3,3,483.43,1,1.0
13316.0,4,4,938.9449999999999,37,1.0
13317.0,6,4,300.7966666666667,66,1.5
13318.0,3,2,365.54333333333335,1,1.5
13319.0,26,13,533.1784615384615,5,2.0
13320.0,4,3,383.05,78,1.3333333333333333
13321.0,2,1,163.405,72,2.0
13322.0,1,1,199.48000000000002,17,1.0
13323.0,5,3,196.37,3,1.6666666666666667
13324.0,10,6,351.207,36,1.6666666666666667
13325.0,1,1,609.0,81,1.0
13327.0,8,7,1382.32875,38,1.1428571428571428
13328.0,1,1,739.23,316,1.0
13329.0,2,2,664.665,31,1.0
13330.0,3,3,357.18,92,1.0
13332.0,1,1,338.4,14,1.0
13334.0,3,3,2319.418999999997,82,1.0
13336.0,1,1,760.63,77,1.0
13338.0,1,1,662.6400000000001,157,1.0
13339.0,1,1,664.42,200,1.0
13340.0,7,4,2275.6257142857144,45,1.75
13341.0,1,1,603.55,260,1.0
13343.0,1,1,275.93,177,1.0
13344.0,3,2,556.43,67,1.5
13345.0,1,1,299.70000000000005,287,1.0
13347.0,1,1,255.71999999999997,70,1.0
13348.0,1,1,233.76,64,1.0
13349.0,1,1,197.32,10,1.0
13350.0,2,2,326.385,16,1.0
13351.0,1,1,323.94,66,1.0
13352.0,1,1,948.54,60,1.0
13354.0,1,1,716.5,71,1.0
13355.0,1,1,538.95,122,1.0
13356.0,1,1,548.59,80,1.0
13357.0,1,1,1029.1,257,1.0
13358.0,1,1,315.24,268,1.0
13359.0,1,1,307.06,63,1.0
13362.0,4,4,869.2475000000001,9,1.0
13363.0,2,2,427.975,17,1.0
13364.0,1,1,127.46,71,1.0
13365.0,2,2,1459.82,33,1.0
13366.0,1,1,22.636499999999998,50,1.0
13368.0,2,2,325.20500000000004,256,1.0
13369.0,1,1,232.13000000000002,365,1.0
13370.0,1,1,612.58,368,1.0
13372.0,1,1,580.08,89,1.0
13373.0,3,3,2319.418999999997,60,1.0
13375.0,1,1,671.56,88,1.0
13376.0,3,3,278.1033333333333,99,1.0
13379.0,3,3,387.67,26,1.0
13381.0,6,6,580.1833333333334,31,1.0
13382.0,1,1,197.14000000000001,280,1.0
13384.0,7,5,480.2142857142857,30,1.4
13385.0,1,1,403.07,329,1.0
13388.0,2,1,505.45,131,2.0
13389.0,3,3,506.2066666666667,11,1.0
13390.0,1,1,372.18,74,1.0
13394.0,8,8,576.33875,1,1.0
13395.0,1,1,253.44,185,1.0
13396.0,2,2,542.325,29,1.0
13397.0,5,5,380.342,72,1.0
13398.0,1,1,391.4,192,1.0
13402.0,2,2,293.615,127,1.0
13403.0,1,1,63.75,17,1.0
13404.0,2,2,212.945,1,1.0
13405.0,3,3,165.967,74,1.0
13408.0,61,13,454.6118032786885,1,3.0
13410.0,5,5,331.74399999999997,24,1.0
13411.0,1,1,203.60000000000002,107,1.0
13414.0,3,2,220.21,133,1.5
13416.0,2,2,288.25,43,1.0
13417.0,2,2,145.24,4,1.0
13418.0,18,9,341.91166666666663,11,2.0
13419.0,1,1,221.06,63,1.0
13420.0,2,2,43.8,149,1.0
13421.0,2,2,1321.575,40,1.0
13422.0,1,1,2319.418999999997,64,1.0
13425.0,3,3,655.2466666666668,108,1.0
13426.0,10,9,441.94300000000004,1,1.1111111111111112
13427.0,3,3,467.4466666666667,19,1.0
13428.0,1,1,168.38,10,1.0
13429.0,4,3,368.925,10,1.3333333333333333
13430.0,2,2,298.33000000000004,18,1.0
13431.0,2,2,453.3,67,1.0
13434.0,2,1,175.89000000000001,74,2.0
13435.0,7,6,606.3114285714286,5,1.1666666666666667
13436.0,1,1,681.24,1,1.0
13437.0,7,4,1745.7685714285715,14,1.75
13439.0,1,1,281.09999999999997,255,1.0
13441.0,1,1,252.32999999999998,91,1.0
13447.0,3,1,469.1466666666667,23,3.0
13448.0,6,4,519.5683333333333,16,1.5
13449.0,1,1,291.88,23,1.0
13450.0,6,5,422.78999999999996,26,1.2
13451.0,5,5,694.962,26,1.0
13453.0,2,2,122.78999999999999,165,1.0
13455.0,2,2,1447.3200000000002,24,1.0
13456.0,6,5,234.03666666666666,17,1.2
13458.0,14,11,1272.9128571428573,7,1.2727272727272727
13460.0,2,2,91.72,29,1.0
13461.0,3,3,1500.9133333333332,38,1.0
13462.0,1,1,135.0,252,1.0
13464.0,1,1,1820.19,58,1.0
13466.0,1,1,239.28,184,1.0
13467.0,2,1,422.505,10,2.0
13468.0,37,13,198.52297297297298,1,2.8461538461538463
13470.0,2,2,82.5,99,1.0
13471.0,4,3,1290.3075,1,1.3333333333333333
13473.0,2,2,234.395,60,1.0
13474.0,1,1,555.72,236,1.0
13475.0,4,4,286.07,191,1.0
13476.0,2,2,360.31,178,1.0
13477.0,6,6,256.9533333333333,37,1.0
13479.0,2,2,119.325,200,1.0
13481.0,5,4,340.642,45,1.25
13482.0,1,1,923.2,232,1.0
13483.0,1,1,140.34,65,1.0
13484.0,1,1,202.5,241,1.0
13485.0,1,1,411.99,233,1.0
13486.0,3,3,335.0733333333333,78,1.0
13487.0,3,3,120.36666666666667,57,1.0
13488.0,13,10,541.5261538461539,17,1.3
13489.0,4,3,71.3475,105,1.3333333333333333
13491.0,10,7,130.744,51,1.4285714285714286
13492.0,3,2,321.68,136,1.5
13493.0,2,2,81.27,275,1.0
13494.0,1,1,307.44000000000005,311,1.0
13495.0,5,4,650.634,7,1.25
13496.0,2,2,281.815,10,1.0
13497.0,2,2,250.775,282,1.0
13499.0,5,4,168.69,17,1.25
13500.0,3,2,347.1933333333333,23,1.5
13501.0,1,1,1051.27,288,1.0
13502.0,3,3,90.7,16,1.0
13503.0,1,1,192.95,71,1.0
13504.0,1,1,260.48,64,1.0
13505.0,4,4,1610.4375,72,1.0
13506.0,2,2,334.08,316,1.0
13507.0,4,4,862.27,3,1.0
13508.0,1,1,132.84,243,1.0
13509.0,6,5,134.20666666666668,8,1.2
13510.0,4,4,865.97,1,1.0
13512.0,1,1,228.51000000000002,260,1.0
13513.0,1,1,166.35,126,1.0
13514.0,1,1,152.20000000000002,73,1.0
13515.0,4,4,255.555,72,1.0
13516.0,3,3,253.75666666666666,21,1.0
13517.0,3,3,2319.418999999997,59,1.0
13518.0,1,1,543.27,85,1.0
13519.0,1,1,78.95,78,1.0
13520.0,6,6,574.0566666666667,58,1.0
13521.0,3,2,1039.01,1,1.5
13522.0,1,1,125.80000000000001,30,1.0
13523.0,5,4,1108.602,33,1.25
13524.0,5,5,177.586,40,1.0
13525.0,2,2,98.46000000000001,14,1.0
13527.0,7,5,485.55428571428575,33,1.4
13529.0,2,2,103.03,78,1.0
13531.0,2,2,681.975,205,1.0
13532.0,1,1,420.62,33,1.0
13533.0,3,2,173.07333333333335,182,1.5
13534.0,24,12,314.32166666666666,2,2.0
13536.0,7,4,1005.2657142857142,1,1.75
13538.0,5,5,139.89000000000001,43,1.0
13539.0,3,3,151.45000000000002,85,1.0
13544.0,2,2,224.505,39,1.0
13546.0,3,3,248.71666666666667,12,1.0
13548.0,2,2,523.23,96,1.0
13549.0,7,5,164.52142857142857,25,1.4
13551.0,1,1,53.550000000000004,319,1.0
13552.0,12,7,442.7691666666667,66,1.7142857142857142
13555.0,4,2,1117.8025,73,2.0
13557.0,2,2,754.6,28,1.0
13558.0,4,3,275.8775,5,1.3333333333333333
13560.0,1,1,171.42000000000002,7,1.0
13561.0,1,1,431.43999999999994,215,1.0
13562.0,3,3,490.0466666666667,81,1.0
13563.0,2,2,219.755,84,1.0
13564.0,2,1,651.36,354,2.0
13565.0,2,2,370.26,19,1.0
13566.0,2,2,831.8900000000001,40,1.0
13568.0,1,1,338.4,173,1.0
13569.0,2,2,133.86,17,1.0
13570.0,1,1,423.28000000000003,243,1.0
13571.0,12,9,406.3441666666667,12,1.3333333333333333
13572.0,1,1,955.16,205,1.0
13573.0,2,2,118.60000000000001,50,1.0
13575.0,5,5,193.87800000000001,23,1.0
13576.0,18,12,408.67777777777775,10,1.5
13577.0,4,4,334.625,25,1.0
13579.0,2,2,234.095,14,1.0
13581.0,1,1,56.95,309,1.0
13583.0,1,1,730.47,155,1.0
13584.0,1,1,227.25,306,1.0
13587.0,1,1,216.33,63,1.0
13588.0,9,6,267.47,15,1.5
13589.0,2,2,423.625,14,1.0
13590.0,6,6,306.66833333333335,11,1.0
13591.0,3,3,269.85999999999996,64,1.0
13592.0,3,3,75.09333333333333,35,1.0
13593.0,5,4,461.12600000000003,108,1.25
13594.0,1,1,396.97,52,1.0
13596.0,2,2,586.9100000000001,5,1.0
13598.0,1,1,341.82,47,1.0
13599.0,21,9,416.5,1,2.3333333333333335
13600.0,1,1,94.87,312,1.0
13601.0,2,2,342.88,45,1.0
13602.0,1,1,415.66,64,1.0
13603.0,1,1,258.88,26,1.0
13606.0,3,3,122.12333333333333,29,1.0
13607.0,1,1,1126.1200000000001,40,1.0
13610.0,7,7,240.85142857142858,12,1.0
13611.0,3,3,520.82,89,1.0
13614.0,4,4,299.9775,24,1.0
13615.0,1,1,385.89,318,1.0
13617.0,3,3,583.1566666666666,40,1.0
13618.0,1,1,339.86,173,1.0
13621.0,1,1,2319.418999999997,116,1.0
13623.0,5,5,118.28600000000002,30,1.0
13626.0,1,1,241.32999999999998,252,1.0
13627.0,5,5,251.29000000000002,59,1.0
13629.0,11,9,218.9154545454545,23,1.2222222222222223
13630.0,7,6,255.1257142857143,5,1.1666666666666667
13631.0,8,4,159.6925,143,2.0
13632.0,5,4,419.41400000000004,24,1.25
13634.0,5,5,314.908,33,1.0
13635.0,1,1,986.43,67,1.0
13636.0,5,5,162.822,36,1.0
13637.0,3,3,438.15000000000003,52,1.0
13638.0,1,1,97.14,15,1.0
13639.0,1,1,780.53,74,1.0
13642.0,1,1,904.12,215,1.0
13643.0,3,3,156.14666666666668,31,1.0
13644.0,4,4,529.0625,16,1.0
13645.0,1,1,148.04999999999998,120,1.0
13647.0,4,4,402.05,9,1.0
13649.0,2,2,629.55,256,1.0
13650.0,6,5,356.155,16,1.2
13651.0,1,1,189.89999999999998,39,1.0
13652.0,3,3,432.09999999999997,45,1.0
13654.0,6,5,532.7266666666667,43,1.2
13655.0,2,2,387.005,114,1.0
13656.0,2,2,660.6850000000001,164,1.0
13657.0,2,2,241.68,10,1.0
13658.0,5,3,434.116,9,1.6666666666666667
13659.0,2,2,1095.445,205,1.0
13662.0,3,3,221.53666666666666,85,1.0
13663.0,1,1,819.63,179,1.0
13666.0,3,2,24.950000000000003,60,1.5
13667.0,1,1,252.20000000000002,149,1.0
13668.0,21,12,312.9747619047619,2,1.75
13669.0,2,2,92.385,50,1.0
13670.0,1,1,666.4,75,1.0
13672.0,2,2,93.19500000000001,301,1.0
13673.0,2,1,206.13,18,2.0
13675.0,2,2,242.36,151,1.0
13678.0,1,1,146.81,151,1.0
13680.0,4,3,2319.418999999997,1,1.3333333333333333
13681.0,4,3,399.785,17,1.3333333333333333
13682.0,1,1,68.0,187,1.0
13684.0,1,1,130.26,285,1.0
13685.0,7,2,57.46,2,3.0
13686.0,1,1,72.0,182,1.0
13689.0,1,1,256.65,63,1.0
13690.0,1,1,81.60000000000001,59,1.0
13692.0,2,2,1204.2,24,1.0
13694.0,50,13,461.4972,3,3.0
13695.0,15,9,148.64933333333332,31,1.6666666666666667
13697.0,1,1,1513.0,38,1.0
13699.0,1,1,70.08000000000001,155,1.0
13700.0,10,7,277.625,26,1.4285714285714286
13704.0,9,4,292.10555555555555,5,2.25
13705.0,3,3,179.47,7,1.0
13706.0,1,1,290.89,302,1.0
13707.0,2,2,459.155,267,1.0
13708.0,1,1,536.58,271,1.0
13709.0,13,6,458.58846153846156,3,2.1666666666666665
13710.0,1,1,161.79,31,1.0
13711.0,2,1,116.08000000000001,218,2.0
13712.0,1,1,148.95,246,1.0
13715.0,5,3,249.92400000000004,281,1.6666666666666667
13716.0,1,1,138.28,269,1.0
13717.0,6,6,229.85333333333332,32,1.0
13718.0,2,2,122.55000000000001,246,1.0
13719.0,5,4,238.888,15,1.25
13720.0,4,4,793.5375,116,1.0
13721.0,1,1,470.94,36,1.0
13722.0,3,2,974.0966666666667,131,1.5
13723.0,1,1,150.10000000000002,217,1.0
13725.0,7,5,201.8957142857143,49,1.4
13726.0,2,2,2237.94,38,1.0
13727.0,2,1,396.18,28,2.0
13728.0,6,6,72.90666666666667,36,1.0
13730.0,2,1,270.05,135,2.0
13731.0,2,2,255.79500000000002,219,1.0
13732.0,1,1,1967.44,28,1.0
13735.0,4,4,506.4975,24,1.0
13736.0,2,2,428.06000000000006,5,1.0
13737.0,1,1,254.5,200,1.0
13739.0,1,1,193.95,18,1.0
13740.0,1,1,287.36,240,1.0
13741.0,3,3,135.21,71,1.0
13742.0,12,7,411.38750000000005,16,1.7142857142857142
13743.0,7,6,140.4085714285714,2,1.1666666666666667
13744.0,2,2,958.1099999999999,95,1.0
13745.0,1,1,285.37,162,1.0
13748.0,5,3,263.81,95,1.6666666666666667
13750.0,5,5,151.606,53,1.0
13751.0,1,1,120.15,288,1.0
13752.0,6,5,257.12333333333333,124,1.2
13753.0,1,1,733.61,287,1.0
13754.0,2,2,159.375,151,1.0
13755.0,9,3,267.97,3,3.0
13756.0,14,9,310.0014285714286,2,1.5555555555555556
13758.0,7,5,984.9085714285713,11,1.4
13759.0,2,2,313.71000000000004,33,1.0
13760.0,2,2,219.245,54,1.0
13761.0,2,2,2068.665,50,1.0
13762.0,1,1,191.79,218,1.0
13763.0,1,1,1013.64,63,1.0
13764.0,3,3,1226.4866666666667,70,1.0
13767.0,36,12,352.2294444444444,2,3.0
13769.0,10,9,238.63299999999998,2,1.1111111111111112
13771.0,4,3,591.325,64,1.3333333333333333
13772.0,3,3,611.38,33,1.0
13774.0,1,1,314.15000000000003,81,1.0
13777.0,33,13,315.0466666666666,1,2.5384615384615383
13778.0,1,1,357.4,103,1.0
13780.0,2,2,131.08,7,1.0
13781.0,1,1,137.08,250,1.0
13782.0,6,5,280.21,12,1.2
13784.0,11,9,133.76727272727274,9,1.2222222222222223
13786.0,1,1,217.64999999999998,367,1.0
13787.0,2,2,194.82,75,1.0
13790.0,1,1,310.28,4,1.0
13791.0,2,2,311.58,127,1.0
13792.0,2,2,91.525,66,1.0
13798.0,57,13,377.0854385964912,1,3.0
13799.0,2,2,1960.8300000000002,116,1.0
13800.0,1,1,486.62,309,1.0
13801.0,1,1,247.1,66,1.0
13802.0,3,3,856.9833333333332,138,1.0
13803.0,1,1,277.07,255,1.0
13804.0,7,4,350.4614285714286,30,1.75
13805.0,2,2,104.085,52,1.0
13806.0,1,1,218.13000000000002,63,1.0
13807.0,1,1,80.8,367,1.0
13808.0,5,3,362.92600000000004,5,1.6666666666666667
13809.0,1,1,60.300000000000004,305,1.0
13810.0,2,2,548.12,28,1.0
13812.0,3,2,150.70000000000002,42,1.5
13813.0,4,3,484.97,39,1.3333333333333333
13814.0,2,2,691.41,92,1.0
13815.0,4,3,826.7225,22,1.3333333333333333
13816.0,2,2,218.985,23,1.0
13817.0,2,2,164.49,29,1.0
13819.0,3,2,287.27000000000004,301,1.5
13821.0,2,2,160.945,144,1.0
13822.0,2,2,512.5799999999999,5,1.0
13823.0,2,2,376.105,18,1.0
13824.0,5,5,327.82800000000003,32,1.0
13826.0,1,1,102.30000000000001,176,1.0
13827.0,3,2,79.21666666666667,57,1.5
13828.0,1,1,183.84,22,1.0
13831.0,6,5,232.23499999999999,16,1.2
13832.0,1,1,208.79999999999998,19,1.0
13833.0,1,1,676.35,159,1.0
13835.0,4,4,395.58,25,1.0
13837.0,2,2,176.57,211,1.0
13838.0,4,3,255.33499999999998,5,1.3333333333333333
13841.0,1,1,22.95,252,1.0
13842.0,9,9,558.5833333333334,58,1.0
13844.0,1,1,345.12,11,1.0
13845.0,1,1,271.53,64,1.0
13846.0,3,3,244.38666666666668,24,1.0
13848.0,3,3,35.190000000000005,92,1.0
13849.0,2,2,662.775,51,1.0
13850.0,1,1,1478.98,129,1.0
13851.0,3,3,695.2199999999999,95,1.0
13853.0,1,1,636.13,57,1.0
13854.0,25,12,197.178,8,2.0833333333333335
13856.0,3,2,88.02,168,1.5
13858.0,1,1,182.67,57,1.0
13859.0,1,1,172.76000000000002,326,1.0
13860.0,5,4,492.97200000000004,1,1.25
13862.0,8,8,392.60625,18,1.0
13863.0,1,1,264.88,247,1.0
13865.0,4,4,275.22749999999996,58,1.0
13866.0,1,1,145.67000000000002,74,1.0
13867.0,3,3,231.51333333333332,31,1.0
13868.0,2,2,2218.665,7,1.0
13869.0,4,4,729.9350000000001,123,1.0
13870.0,8,6,346.6475,2,1.3333333333333333
13871.0,13,10,400.79307692307697,22,1.3
13873.0,3,3,93.01666666666667,119,1.0
13874.0,1,1,316.3,358,1.0
13875.0,5,5,383.184,53,1.0
13876.0,1,1,83.80000000000001,63,1.0
13877.0,1,1,73.56,86,1.0
13878.0,1,1,1955.28,54,1.0
13880.0,13,10,306.9269230769231,21,1.3
13881.0,20,11,751.1560000000001,3,1.8181818181818181
13882.0,5,3,163.78199999999998,2,1.6666666666666667
13883.0,5,3,429.446,10,1.6666666666666667
13884.0,4,3,250.57500000000002,7,1.3333333333333333
13885.0,2,2,195.1,189,1.0
13886.0,1,1,218.56,71,1.0
13887.0,1,1,293.95,204,1.0
13888.0,2,2,248.01,119,1.0
13889.0,1,1,416.90000000000003,92,1.0
13890.0,10,5,373.096,1,2.0
13892.0,4,3,133.8675,26,1.3333333333333333
13893.0,1,1,287.5,297,1.0
13894.0,3,2,164.30666666666667,23,1.5
13895.0,4,4,1068.93,28,1.0
13897.0,1,1,311.16,50,1.0
13898.0,1,1,138.93,325,1.0
13899.0,2,2,168.76,16,1.0
13900.0,2,2,311.4,192,1.0
13901.0,5,5,779.998,72,1.0
13904.0,2,2,166.32,37,1.0
13908.0,4,4,911.51,79,1.0
13911.0,9,6,336.8544444444444,57,1.5
13914.0,2,1,304.98,11,2.0
13917.0,2,2,126.07,49,1.0
13918.0,2,2,373.135,49,1.0
13919.0,2,2,165.93,59,1.0
13922.0,1,1,92.94,351,1.0
13923.0,1,1,317.63,53,1.0
13924.0,6,4,488.5916666666667,1,1.5
13925.0,4,3,108.3775,92,1.3333333333333333
13926.0,1,1,150.10000000000002,23,1.0
13927.0,1,1,333.99,74,1.0
13928.0,4,3,76.6175,10,1.3333333333333333
13929.0,2,2,683.925,169,1.0
13930.0,2,2,168.67,57,1.0
13931.0,2,2,781.875,95,1.0
13932.0,1,1,195.8,294,1.0
13933.0,2,2,288.495,109,1.0
13934.0,1,1,2319.418999999997,263,1.0
13936.0,1,1,2319.418999999997,179,1.0
13937.0,1,1,756.0,169,1.0
13938.0,1,1,71.66,35,1.0
13939.0,3,3,172.01666666666665,23,1.0
13940.0,4,4,489.16999999999996,17,1.0
13941.0,5,5,637.082,21,1.0
13946.0,3,3,251.61,79,1.0
13947.0,1,1,90.6,65,1.0
13948.0,1,1,70.19999999999999,360,1.0
13949.0,6,4,425.4666666666667,2,1.5
13950.0,4,3,126.6275,11,1.3333333333333333
13951.0,3,3,359.67333333333335,176,1.0
13952.0,2,2,1191.8505,217,1.0
13953.0,7,7,71.70428571428572,7,1.0
13954.0,2,2,563.0600000000001,1,1.0
13955.0,2,2,119.655,154,1.0
13956.0,5,5,291.344,5,1.0
13959.0,3,3,226.94333333333336,79,1.0
13960.0,2,2,115.11,21,1.0
13962.0,2,2,41.05,21,1.0
13963.0,4,3,228.90999999999997,308,1.3333333333333333
13967.0,1,1,138.9,145,1.0
13969.0,18,11,747.095,7,1.6363636363636365
13971.0,8,7,397.52375,18,1.1428571428571428
13972.0,2,2,152.175,70,1.0
13973.0,1,1,186.75,287,1.0
13974.0,1,1,413.59000000000003,49,1.0
13975.0,6,5,823.0316666666666,31,1.2
13976.0,1,1,238.49,206,1.0
13978.0,2,2,83.68,14,1.0
13979.0,1,1,869.87,73,1.0
13980.0,1,1,373.83,60,1.0
13982.0,4,4,746.0675,39,1.0
13983.0,10,7,413.80100000000004,29,1.4285714285714286
13984.0,5,5,254.96599999999998,26,1.0
13985.0,15,9,618.6153333333333,4,1.6666666666666667
13986.0,1,1,220.08,17,1.0
13988.0,6,6,752.25,19,1.0
13989.0,2,2,341.805,65,1.0
13990.0,1,1,303.11,213,1.0
13991.0,6,4,199.57833333333335,12,1.5
13992.0,1,1,76.8,30,1.0
13993.0,9,8,323.6722222222222,42,1.125
13994.0,6,5,524.79,3,1.2
13995.0,5,5,261.798,15,1.0
13999.0,12,10,602.2275000000001,10,1.2
14000.0,1,1,390.18,211,1.0
14001.0,3,3,1116.4466666666667,45,1.0
14002.0,2,1,207.25,134,2.0
14004.0,7,5,560.1899999999999,43,1.4
14005.0,5,5,686.03,9,1.0
14006.0,3,3,213.04666666666665,115,1.0
14009.0,2,1,323.405,198,2.0
14012.0,1,1,328.8,277,1.0
14013.0,3,3,264.9266666666667,110,1.0
14014.0,1,1,419.98,77,1.0
14015.0,1,1,830.64,52,1.0
14016.0,4,4,722.14,161,1.0
14019.0,3,3,512.0733333333333,46,1.0
14020.0,2,2,292.195,16,1.0
14021.0,3,3,160.23333333333332,155,1.0
14022.0,1,1,427.85,225,1.0
14023.0,2,2,405.78,7,1.0
14024.0,2,1,382.425,121,2.0
14027.0,1,1,314.46,60,1.0
14029.0,2,2,174.70499999999998,63,1.0
14030.0,8,6,318.52,18,1.3333333333333333
14031.0,18,11,756.8433333333334,7,1.6363636363636365
14032.0,11,8,402.34272727272725,2,1.375
14034.0,3,2,259.1666666666667,22,1.5
14035.0,5,5,608.728,28,1.0
14036.0,1,1,451.25,284,1.0
14037.0,2,2,69.625,176,1.0
14038.0,3,3,520.1266666666667,78,1.0
14039.0,1,1,243.5,33,1.0
14040.0,12,8,322.7608333333333,40,1.5
14041.0,1,1,141.41,266,1.0
14044.0,4,4,228.4375,26,1.0
14045.0,3,2,391.5,337,1.5
14046.0,1,1,97.66,284,1.0
14047.0,5,5,162.882,8,1.0
14048.0,1,1,405.52,305,1.0
14049.0,4,4,1482.2725,16,1.0
14050.0,2,2,373.18,31,1.0
14051.0,23,13,837.3339130434782,1,1.7692307692307692
14052.0,1,1,634.64,19,1.0
14053.0,2,2,156.18,124,1.0
14054.0,1,1,92.46,65,1.0
14055.0,1,1,300.34000000000003,106,1.0
14056.0,23,11,364.19043478260863,1,2.090909090909091
14057.0,16,11,351.6775,23,1.4545454545454546
14059.0,1,1,155.54999999999998,266,1.0
14060.0,19,13,373.24105263157895,4,1.4615384615384615
14062.0,12,8,535.7833333333333,9,1.5
14064.0,5,4,182.56199999999998,29,1.25
14066.0,1,1,114.3,266,1.0
14067.0,2,2,229.72500000000002,63,1.0
14068.0,1,1,497.7,320,1.0
14071.0,8,4,258.40125,3,2.0
14073.0,1,1,302.08,32,1.0
14075.0,3,3,568.2666666666667,4,1.0
14076.0,1,1,101.72,129,1.0
14077.0,5,5,99.502,40,1.0
14078.0,6,6,182.57833333333335,101,1.0
14079.0,1,1,609.42,124,1.0
14080.0,1,1,91.19999999999999,32,1.0
14081.0,2,2,498.115,302,1.0
14082.0,1,1,144.6,364,1.0
14083.0,9,6,91.48222222222222,4,1.5
14085.0,18,10,252.69833333333332,2,1.8
14087.0,1,1,190.84,2,1.0
14088.0,13,6,2319.418999999997,10,2.1666666666666665
14089.0,1,1,128.6,56,1.0
14090.0,1,1,28.62,324,1.0
14092.0,14,11,348.08785714285716,7,1.2727272727272727
14093.0,1,1,856.74,12,1.0
14096.0,17,5,2319.418999999997,4,3.0
14098.0,1,1,147.35,36,1.0
14099.0,11,10,273.7927272727273,16,1.1
14100.0,1,1,144.25,137,1.0
14101.0,6,6,280.84166666666664,73,1.0
14102.0,5,3,194.89600000000002,5,1.6666666666666667
14104.0,1,1,69.71,165,1.0
14105.0,1,1,1100.48,239,1.0
14107.0,7,7,525.74,51,1.0
14108.0,2,2,272.17999999999995,30,1.0
14109.0,1,1,144.2,72,1.0
14110.0,12,9,476.30166666666673,3,1.3333333333333333
14111.0,4,4,101.13749999999999,14,1.0
14112.0,6,5,1050.3666666666668,22,1.2
14113.0,4,4,337.6425,3,1.0
14114.0,1,1,195.13,330,1.0
14116.0,5,4,289.338,19,1.25
14117.0,1,1,90.0,143,1.0
14121.0,4,3,790.29,3,1.3333333333333333
14124.0,1,1,48.33,84,1.0
14125.0,3,2,1736.9233333333334,10,1.5
14126.0,3,2,104.42333333333333,7,1.5
14127.0,3,3,167.67,122,1.0
14128.0,2,2,631.96,60,1.0
14129.0,5,4,447.308,1,1.25
14130.0,1,1,383.41,319,1.0
14132.0,11,7,370.83454545454543,2,1.5714285714285714
14133.0,3,2,174.08,129,1.5
14135.0,15,8,460.77333333333337,1,1.875
14138.0,2,2,1343.365,1,1.0
14139.0,1,1,337.95,46,1.0
14140.0,2,2,646.69,3,1.0
14141.0,4,4,225.59500000000003,2,1.0
14142.0,1,1,292.29,368,1.0
14143.0,1,1,64.8,133,1.0
