StockCode,YearMonth,MonthlyQuantity,AvgUnitPrice,HolidayCount,MonthlyRevenue,lag1_quantity,lag2_quantity,lag3_quantity,rolling_mean_3,GrowthRate,Month,LagRevenue1,LagRevenue2,LagRevenue3
21557,2011-09,2,4.37,1,8.74,18.0,5.0,2.0,8.333333333333334,-0.8888888888888888,9,53.10000000000001,14.750000000000002,5.9
21557,2011-10,31,3.4233333333333333,6,94.29000000000002,2.0,18.0,5.0,8.333333333333334,14.5,10,8.74,53.10000000000001,14.750000000000002
21557,2011-11,33,3.2655555555555558,16,103.03000000000002,31.0,2.0,18.0,17.0,0.06451612903225801,11,94.29000000000002,8.74,53.10000000000001
21557,2011-12,15,3.66,2,49.93000000000001,33.0,31.0,2.0,22.0,-0.5454545454545454,12,103.03000000000002,94.29000000000002,8.74
21558,2011-03,170,2.5218749999999996,23,409.2,98.0,89.0,106.0,97.66666666666667,0.7346938775510203,3,237.75,214.8,246.0
21558,2011-04,99,2.55,10,252.45,170.0,98.0,89.0,119.0,-0.41764705882352937,4,409.2,237.75,214.8
21558,2011-05,558,2.55,57,1422.9,99.0,170.0,98.0,122.33333333333333,4.636363636363637,5,252.45,409.2,237.75
21558,2011-06,450,2.5457943925233644,101,1135.35,558.0,99.0,170.0,275.6666666666667,-0.19354838709677424,6,1422.9,252.45,409.2
21558,2011-07,115,2.55,14,293.25,450.0,558.0,99.0,369.0,-0.7444444444444445,7,1135.35,1422.9,252.45
21558,2011-08,173,2.522727272727273,18,416.84999999999997,115.0,450.0,558.0,374.3333333333333,0.5043478260869565,8,293.25,1135.35,1422.9
21558,2011-09,129,2.532,14,316.8,173.0,115.0,450.0,246.0,-0.2543352601156069,9,416.84999999999997,293.25,1135.35
21558,2011-10,245,2.540816326530612,35,612.6,129.0,173.0,115.0,139.0,0.8992248062015504,10,316.8,416.84999999999997,293.25
21558,2011-11,485,2.480769230769231,50,1115.25,245.0,129.0,173.0,182.33333333333334,0.9795918367346939,11,612.6,316.8,416.84999999999997
21558,2011-12,7,2.55,0,17.85,485.0,245.0,129.0,286.3333333333333,-0.9855670103092784,12,1115.25,612.6,316.8
21559,2011-03,302,2.53235294117647,27,745.8000000000001,231.0,290.0,136.0,219.0,0.3073593073593073,3,552.6,703.05,334.65000000000003
21559,2011-04,196,2.55,20,499.8,302.0,231.0,290.0,274.3333333333333,-0.3509933774834437,4,745.8000000000001,552.6,703.05
21559,2011-05,1224,2.4499999999999997,93,2805.3,196.0,302.0,231.0,243.0,5.244897959183674,5,499.8,745.8000000000001,552.6
21559,2011-06,840,2.54296875,112,2117.7000000000003,1224.0,196.0,302.0,574.0,-0.3137254901960784,6,2805.3,499.8,745.8000000000001
21559,2011-07,227,2.55,33,578.85,840.0,1224.0,196.0,753.3333333333334,-0.7297619047619048,7,2117.7000000000003,2805.3,499.8
21559,2011-08,207,2.509090909090909,13,491.40000000000003,227.0,840.0,1224.0,763.6666666666666,-0.08810572687224671,8,578.85,2117.7000000000003,2805.3
21559,2011-09,201,2.5908108108108108,21,493.07,207.0,227.0,840.0,424.6666666666667,-0.02898550724637683,9,491.40000000000003,578.85,2117.7000000000003
21559,2011-10,318,2.6003921568627453,37,757.38,201.0,207.0,227.0,211.66666666666666,0.5820895522388059,10,493.07,491.40000000000003,578.85
21559,2011-11,491,2.554444444444444,52,1145.01,318.0,201.0,207.0,242.0,0.5440251572327044,11,757.38,493.07,491.40000000000003
21559,2011-12,35,2.750833333333333,8,96.48,491.0,318.0,201.0,336.6666666666667,-0.9287169042769857,12,1145.01,757.38,493.07
21561,2011-03,100,2.5275,12,242.85,32.0,178.0,19.0,76.33333333333333,2.125,3,81.6,417.45,48.45
21561,2011-04,93,2.55,5,237.15,100.0,32.0,178.0,103.33333333333333,-0.06999999999999995,4,242.85,81.6,417.45
21561,2011-05,84,2.55,13,214.2,93.0,100.0,32.0,75.0,-0.09677419354838712,5,237.15,242.85,81.6
21561,2011-06,511,2.55,74,1303.05,84.0,93.0,100.0,92.33333333333333,5.083333333333333,6,214.2,237.15,242.85
21561,2011-07,42,2.55,12,107.1,511.0,84.0,93.0,229.33333333333334,-0.9178082191780822,7,1303.05,214.2,237.15
21561,2011-08,162,2.4681818181818183,11,368.55,42.0,511.0,84.0,212.33333333333334,2.857142857142857,8,107.1,1303.05,214.2
21561,2011-09,42,2.55,12,107.1,162.0,42.0,511.0,238.33333333333334,-0.7407407407407407,9,368.55,107.1,1303.05
21561,2011-10,120,2.638333333333333,4,271.96000000000004,42.0,162.0,42.0,82.0,1.8571428571428572,10,107.1,368.55,107.1
21561,2011-11,43,2.8335294117647054,13,114.47,120.0,42.0,162.0,108.0,-0.6416666666666666,11,271.96000000000004,107.1,368.55
21561,2011-12,14,2.55,8,35.7,43.0,120.0,42.0,68.33333333333333,-0.6744186046511628,12,114.47,271.96000000000004,107.1
21562,2011-04,1,1.25,0,1.25,50.0,1.0,14.0,21.666666666666668,-0.98,4,62.5,1.25,17.5
21562,2011-05,11,1.25,0,13.75,1.0,50.0,1.0,17.333333333333332,10.0,5,1.25,62.5,1.25
21562,2011-06,387,1.1233333333333333,17,422.19,11.0,1.0,50.0,20.666666666666668,34.18181818181818,6,13.75,1.25,62.5
21562,2011-07,25,1.25,2,31.25,387.0,11.0,1.0,133.0,-0.9354005167958657,7,422.19,13.75,1.25
21562,2011-08,12,1.25,0,15.0,25.0,387.0,11.0,141.0,-0.52,8,31.25,422.19,13.75
21562,2011-09,62,1.155,4,67.24000000000001,12.0,25.0,387.0,141.33333333333334,4.166666666666667,9,15.0,31.25,422.19
21562,2011-10,13,1.25,2,16.25,62.0,12.0,25.0,33.0,-0.7903225806451613,10,67.24000000000001,15.0,31.25
21562,2011-11,61,1.25,5,76.25,13.0,62.0,12.0,29.0,3.6923076923076925,11,16.25,67.24000000000001,15.0
21563,2011-03,40,2.95,10,118.00000000000001,85.0,157.0,18.0,86.66666666666667,-0.5294117647058824,3,239.95000000000002,463.15000000000003,53.10000000000001
21563,2011-04,72,2.95,8,212.40000000000003,40.0,85.0,157.0,94.0,0.8,4,118.00000000000001,239.95000000000002,463.15000000000003
21563,2011-05,82,2.9214285714285717,7,231.10000000000002,72.0,40.0,85.0,65.66666666666667,0.13888888888888884,5,212.40000000000003,118.00000000000001,239.95000000000002
21563,2011-06,128,2.95,14,377.6,82.0,72.0,40.0,64.66666666666667,0.5609756097560976,6,231.10000000000002,212.40000000000003,118.00000000000001
21563,2011-07,60,2.913636363636364,9,166.2,128.0,82.0,72.0,94.0,-0.53125,7,377.6,231.10000000000002,212.40000000000003
21563,2011-08,10,2.95,1,29.5,60.0,128.0,82.0,90.0,-0.8333333333333334,8,166.2,377.6,231.10000000000002
21563,2011-09,57,2.95,4,168.15000000000003,10.0,60.0,128.0,66.0,4.7,9,29.5,166.2,377.6
21563,2011-10,5,2.9500000000000006,3,14.750000000000002,57.0,10.0,60.0,42.333333333333336,-0.9122807017543859,10,168.15000000000003,29.5,166.2
21563,2011-11,150,3.060909090909091,17,434.54,5.0,57.0,10.0,24.0,29.0,11,14.750000000000002,168.15000000000003,29.5
21563,2011-12,447,0.8596774193548388,25,355.29,150.0,5.0,57.0,70.66666666666667,1.98,12,434.54,14.750000000000002,168.15000000000003
21564,2011-03,60,2.95,11,177.00000000000003,76.0,23.0,47.0,48.666666666666664,-0.21052631578947367,3,213.4,67.85000000000001,138.65
21564,2011-04,59,2.95,5,174.05,60.0,76.0,23.0,53.0,-0.01666666666666672,4,177.00000000000003,213.4,67.85000000000001
21564,2011-05,76,2.95,14,224.20000000000002,59.0,60.0,76.0,65.0,0.2881355932203389,5,174.05,177.00000000000003,213.4
21564,2011-06,57,2.95,9,168.15,76.0,59.0,60.0,65.0,-0.25,6,224.20000000000002,174.05,177.00000000000003
21564,2011-07,28,2.95,11,82.60000000000001,57.0,76.0,59.0,64.0,-0.5087719298245614,7,168.15,224.20000000000002,174.05
21564,2011-08,9,2.95,2,26.55,28.0,57.0,76.0,53.666666666666664,-0.6785714285714286,8,82.60000000000001,168.15,224.20000000000002
21564,2011-09,25,3.305,1,76.59,9.0,28.0,57.0,31.333333333333332,1.7777777777777777,9,26.55,82.60000000000001,168.15
21564,2011-10,15,2.95,6,44.25000000000001,25.0,9.0,28.0,20.666666666666668,-0.4,10,76.59,26.55,82.60000000000001
21564,2011-11,25,2.95,6,73.75000000000001,15.0,25.0,9.0,16.333333333333332,0.6666666666666667,11,44.25000000000001,76.59,26.55
21564,2011-12,312,0.79,10,246.48000000000002,25.0,15.0,25.0,21.666666666666668,11.48,12,73.75000000000001,44.25000000000001,76.59
21576,2011-03,17,2.25,1,38.25,19.0,8.0,16.0,14.333333333333334,-0.10526315789473684,3,42.75,18.0,36.0
21576,2011-04,17,2.25,2,38.25,17.0,19.0,8.0,14.666666666666666,0.0,4,38.25,42.75,18.0
21576,2011-06,18,2.25,3,40.5,17.0,17.0,19.0,17.666666666666668,0.05882352941176472,6,38.25,38.25,42.75
21576,2011-07,6,2.25,0,13.5,18.0,17.0,17.0,17.333333333333332,-0.6666666666666667,7,40.5,38.25,38.25
21576,2011-08,29,2.25,2,65.25,6.0,18.0,17.0,13.666666666666666,3.833333333333333,8,13.5,40.5,38.25
21576,2011-09,8,2.9275,1,20.71,29.0,6.0,18.0,17.666666666666668,-0.7241379310344828,9,65.25,13.5,40.5
21576,2011-10,31,2.58875,6,72.46,8.0,29.0,6.0,14.333333333333334,2.875,10,20.71,65.25,13.5
21576,2011-11,35,2.25,8,78.75,31.0,8.0,29.0,22.666666666666668,0.12903225806451624,11,72.46,20.71,65.25
21576,2011-12,42,2.25,6,94.5,35.0,31.0,8.0,24.666666666666668,0.19999999999999996,12,78.75,72.46,20.71
21577,2011-03,88,2.25,10,198.0,29.0,57.0,83.0,56.333333333333336,2.0344827586206895,3,65.25,128.25,186.75
21577,2011-04,72,2.25,5,162.0,88.0,29.0,57.0,58.0,-0.18181818181818177,4,198.0,65.25,128.25
21577,2011-05,52,2.25,9,117.0,72.0,88.0,29.0,63.0,-0.2777777777777778,5,162.0,198.0,65.25
21577,2011-06,224,2.25,36,504.0,52.0,72.0,88.0,70.66666666666667,3.3076923076923075,6,117.0,162.0,198.0
21577,2011-07,72,2.25,11,162.0,224.0,52.0,72.0,116.0,-0.6785714285714286,7,504.0,117.0,162.0
21577,2011-08,67,2.25,12,150.75,72.0,224.0,52.0,116.0,-0.06944444444444442,8,162.0,504.0,117.0
21577,2011-09,25,2.25,4,56.25,67.0,72.0,224.0,121.0,-0.6268656716417911,9,150.75,162.0,504.0
21577,2011-10,74,2.25,15,166.5,25.0,67.0,72.0,54.666666666666664,1.96,10,56.25,150.75,162.0
21577,2011-11,59,2.25,14,132.75,74.0,25.0,67.0,55.333333333333336,-0.20270270270270274,11,166.5,56.25,150.75
21577,2011-12,6,2.25,0,13.5,59.0,74.0,25.0,52.666666666666664,-0.8983050847457628,12,132.75,166.5,56.25
21578,2011-03,54,2.25,4,121.5,20.0,121.0,73.0,71.33333333333333,1.7000000000000002,3,45.0,272.25,164.25
21578,2011-04,62,2.25,3,139.5,54.0,20.0,121.0,65.0,0.14814814814814814,4,121.5,45.0,272.25
21578,2011-05,60,2.25,4,135.0,62.0,54.0,20.0,45.333333333333336,-0.032258064516129004,5,139.5,121.5,45.0
21578,2011-06,183,2.25,23,411.75,60.0,62.0,54.0,58.666666666666664,2.05,6,135.0,139.5,121.5
21578,2011-07,47,2.25,3,105.75,183.0,60.0,62.0,101.66666666666667,-0.7431693989071038,7,411.75,135.0,139.5
21578,2011-08,107,2.25,5,240.75,47.0,183.0,60.0,96.66666666666667,1.2765957446808511,8,105.75,411.75,135.0
21578,2011-09,2,2.25,0,4.5,107.0,47.0,183.0,112.33333333333333,-0.9813084112149533,9,240.75,105.75,411.75
21578,2011-10,18,2.25,9,40.5,2.0,107.0,47.0,52.0,8.0,10,4.5,240.75,105.75
21578,2011-11,2,2.25,2,4.5,18.0,2.0,107.0,42.333333333333336,-0.8888888888888888,11,40.5,4.5,240.75
21579,2011-04,13,2.25,0,29.25,18.0,45.0,14.0,25.666666666666668,-0.2777777777777778,4,40.5,101.25,31.5
21579,2011-06,72,2.25,10,162.0,13.0,18.0,45.0,25.333333333333332,4.538461538461538,6,29.25,40.5,101.25
21579,2011-07,2,2.25,2,4.5,72.0,13.0,18.0,34.333333333333336,-0.9722222222222222,7,162.0,29.25,40.5
21579,2011-08,12,2.25,0,27.0,2.0,72.0,13.0,29.0,5.0,8,4.5,162.0,29.25
21579,2011-09,19,2.25,2,42.75,12.0,2.0,72.0,28.666666666666668,0.5833333333333333,9,27.0,4.5,162.0
21579,2011-10,20,2.25,3,45.0,19.0,12.0,2.0,11.0,0.05263157894736836,10,42.75,27.0,4.5
21579,2011-11,9,2.25,5,20.25,20.0,19.0,12.0,17.0,-0.55,11,45.0,42.75,27.0
21579,2011-12,30,2.25,2,67.5,9.0,20.0,19.0,16.0,2.3333333333333335,12,20.25,45.0,42.75
21580,2011-03,24,2.25,3,54.0,7.0,21.0,16.0,14.666666666666666,2.4285714285714284,3,15.75,47.25,36.0
21580,2011-04,8,2.25,2,18.0,24.0,7.0,21.0,17.333333333333332,-0.6666666666666667,4,54.0,15.75,47.25
21580,2011-06,9,2.25,1,20.25,8.0,24.0,7.0,13.0,0.125,6,18.0,54.0,15.75
21580,2011-08,4,2.25,1,9.0,9.0,8.0,24.0,13.666666666666666,-0.5555555555555556,8,20.25,18.0,54.0
21580,2011-09,3,2.25,1,6.75,4.0,9.0,8.0,7.0,-0.25,9,9.0,20.25,18.0
21580,2011-10,18,2.25,4,40.5,3.0,4.0,9.0,5.333333333333333,5.0,10,6.75,9.0,20.25
21580,2011-11,24,2.25,2,54.0,18.0,3.0,4.0,8.333333333333334,0.33333333333333326,11,40.5,6.75,9.0
21581,2011-03,12,2.25,0,27.0,12.0,8.0,18.0,12.666666666666666,0.0,3,27.0,18.0,40.5
21581,2011-04,12,2.25,0,27.0,12.0,12.0,8.0,10.666666666666666,0.0,4,27.0,27.0,18.0
21581,2011-05,6,2.25,0,13.5,12.0,12.0,12.0,12.0,-0.5,5,27.0,27.0,27.0
21581,2011-06,12,2.25,1,27.0,6.0,12.0,12.0,10.0,1.0,6,13.5,27.0,27.0
21581,2011-07,28,2.25,4,63.0,12.0,6.0,12.0,10.0,1.3333333333333335,7,27.0,13.5,27.0
21581,2011-08,14,2.25,13,31.5,28.0,12.0,6.0,15.333333333333334,-0.5,8,63.0,27.0,13.5
21581,2011-09,47,2.25,4,105.75,14.0,28.0,12.0,18.0,2.357142857142857,9,31.5,63.0,27.0
21581,2011-10,46,2.25,5,103.5,47.0,14.0,28.0,29.666666666666668,-0.021276595744680882,10,105.75,31.5,63.0
21581,2011-11,12,2.25,1,27.0,46.0,47.0,14.0,35.666666666666664,-0.7391304347826086,11,103.5,105.75,31.5
21584,2011-03,141,1.65,14,232.64999999999998,95.0,58.0,237.0,130.0,0.4842105263157894,3,156.75,95.7,391.05
21584,2011-04,68,1.6499999999999997,4,112.19999999999999,141.0,95.0,58.0,98.0,-0.5177304964539007,4,232.64999999999998,156.75,95.7
21584,2011-05,507,1.65,26,836.55,68.0,141.0,95.0,101.33333333333333,6.455882352941177,5,112.19999999999999,232.64999999999998,156.75
21584,2011-06,40,1.5499999999999998,1,62.0,507.0,68.0,141.0,238.66666666666666,-0.9211045364891519,6,836.55,112.19999999999999,232.64999999999998
21584,2011-07,83,1.65,6,136.95,40.0,507.0,68.0,205.0,1.0750000000000002,7,62.0,836.55,112.19999999999999
21584,2011-08,156,1.65,11,257.4,83.0,40.0,507.0,210.0,0.8795180722891567,8,136.95,62.0,836.55
21584,2011-09,105,1.65,6,173.25,156.0,83.0,40.0,93.0,-0.32692307692307687,9,257.4,136.95,62.0
21584,2011-10,136,1.65,17,224.4,105.0,156.0,83.0,114.66666666666667,0.2952380952380953,10,173.25,257.4,136.95
21584,2011-11,239,1.65,44,394.34999999999997,136.0,105.0,156.0,132.33333333333334,0.7573529411764706,11,224.4,173.25,257.4
21584,2011-12,54,1.65,9,89.1,239.0,136.0,105.0,160.0,-0.7740585774058577,12,394.34999999999997,224.4,173.25
21586,2011-03,98,2.5124999999999997,7,244.5,60.0,69.0,85.0,71.33333333333333,0.6333333333333333,3,153.0,159.75,204.6
21586,2011-04,27,2.55,0,68.85000000000001,98.0,60.0,69.0,75.66666666666667,-0.7244897959183674,4,244.5,153.0,159.75
21586,2011-05,16,2.55,9,40.8,27.0,98.0,60.0,61.666666666666664,-0.40740740740740744,5,68.85000000000001,244.5,153.0
21586,2011-06,41,2.475,1,99.15,16.0,27.0,98.0,47.0,1.5625,6,40.8,68.85000000000001,244.5
21586,2011-07,32,2.55,4,81.6,41.0,16.0,27.0,28.0,-0.2195121951219512,7,99.15,40.8,68.85000000000001
21586,2011-08,31,2.55,4,79.05,32.0,41.0,16.0,29.666666666666668,-0.03125,8,81.6,99.15,40.8
21586,2011-09,20,2.55,2,51.0,31.0,32.0,41.0,34.666666666666664,-0.3548387096774194,9,79.05,81.6,99.15
21586,2011-11,81,2.1,3,170.10000000000002,20.0,31.0,32.0,27.666666666666668,3.05,11,51.0,79.05,81.6
21588,2011-03,46,2.55,6,117.3,64.0,86.0,94.0,81.33333333333333,-0.28125,3,163.2,208.5,239.7
21588,2011-04,25,2.55,0,63.75,46.0,64.0,86.0,65.33333333333333,-0.4565217391304348,4,117.3,163.2,208.5
21588,2011-05,14,2.55,0,35.7,25.0,46.0,64.0,45.0,-0.43999999999999995,5,63.75,117.3,163.2
21588,2011-06,94,2.523529411764706,15,234.3,14.0,25.0,46.0,28.333333333333332,5.714285714285714,6,35.7,63.75,117.3
21588,2011-07,31,2.55,0,79.05,94.0,14.0,25.0,44.333333333333336,-0.6702127659574468,7,234.3,35.7,63.75
21588,2011-08,118,2.55,10,300.90000000000003,31.0,94.0,14.0,46.333333333333336,2.806451612903226,8,79.05,234.3,35.7
21588,2011-09,137,2.5275,8,337.2,118.0,31.0,94.0,81.0,0.1610169491525424,9,300.90000000000003,79.05,234.3
21588,2011-10,122,2.5304347826086953,19,298.95,137.0,118.0,31.0,95.33333333333333,-0.10948905109489049,10,337.2,300.90000000000003,79.05
21588,2011-11,279,2.5344827586206895,40,687.15,122.0,137.0,118.0,125.66666666666667,1.2868852459016393,11,298.95,337.2,300.90000000000003
21588,2011-12,102,2.5,13,235.8,279.0,122.0,137.0,179.33333333333334,-0.6344086021505376,12,687.15,298.95,337.2
21591,2011-04,9,1.25,0,11.25,69.0,16.0,152.0,79.0,-0.8695652173913043,4,86.25,20.0,190.0
21591,2011-05,36,1.25,1,45.0,9.0,69.0,16.0,31.333333333333332,3.0,5,11.25,86.25,20.0
21591,2011-06,59,1.25,13,73.75,36.0,9.0,69.0,38.0,0.6388888888888888,6,45.0,11.25,86.25
21591,2011-07,8,1.25,1,10.0,59.0,36.0,9.0,34.666666666666664,-0.864406779661017,7,73.75,45.0,11.25
21591,2011-08,13,1.25,8,16.25,8.0,59.0,36.0,34.333333333333336,0.625,8,10.0,73.75,45.0
21591,2011-09,152,1.25,8,190.0,13.0,8.0,59.0,26.666666666666668,10.692307692307692,9,16.25,10.0,73.75
21591,2011-10,474,1.2462,36,587.37,152.0,13.0,8.0,57.666666666666664,2.1184210526315788,10,190.0,16.25,10.0
21591,2011-11,440,1.25,67,550.0,474.0,152.0,13.0,213.0,-0.07172995780590719,11,587.37,190.0,16.25
21591,2011-12,207,1.25,20,258.75,440.0,474.0,152.0,355.3333333333333,-0.5295454545454545,12,550.0,587.37,190.0
21592,2011-03,49,1.2388235294117647,14,56.120000000000005,199.0,77.0,139.0,138.33333333333334,-0.7537688442211055,3,248.75,96.25,173.75
21592,2011-04,107,1.25,17,133.75,49.0,199.0,77.0,108.33333333333333,1.183673469387755,4,56.120000000000005,248.75,96.25
21592,2011-05,723,1.25,59,903.75,107.0,49.0,199.0,118.33333333333333,5.757009345794392,5,133.75,56.120000000000005,248.75
21592,2011-06,290,1.25,11,362.5,723.0,107.0,49.0,293.0,-0.598893499308437,6,903.75,133.75,56.120000000000005
21592,2011-07,87,1.25,4,108.75,290.0,723.0,107.0,373.3333333333333,-0.7,7,362.5,903.75,133.75
21592,2011-08,97,1.25,15,121.25,87.0,290.0,723.0,366.6666666666667,0.11494252873563227,8,108.75,362.5,903.75
21592,2011-09,102,1.25,5,127.5,97.0,87.0,290.0,158.0,0.05154639175257736,9,121.25,108.75,362.5
21592,2011-10,213,1.25,28,266.25,102.0,97.0,87.0,95.33333333333333,1.0882352941176472,10,127.5,121.25,108.75
21592,2011-11,412,1.2475949367088608,62,509.87,213.0,102.0,97.0,137.33333333333334,0.9342723004694835,11,266.25,127.5,121.25
21592,2011-12,486,0.39,40,189.54,412.0,213.0,102.0,242.33333333333334,0.1796116504854368,12,509.87,266.25,127.5
21609,2011-03,76,2.95,10,224.20000000000005,74.0,126.0,59.0,86.33333333333333,0.027027027027026973,3,218.30000000000004,339.3,174.05
21609,2011-04,136,2.772222222222222,5,358.0,76.0,74.0,126.0,92.0,0.7894736842105263,4,224.20000000000005,218.30000000000004,339.3
21609,2011-05,101,2.9233333333333333,13,287.15000000000003,136.0,76.0,74.0,95.33333333333333,-0.25735294117647056,5,358.0,224.20000000000005,218.30000000000004
21609,2011-06,103,2.95,26,303.85,101.0,136.0,76.0,104.33333333333333,0.01980198019801982,6,287.15000000000003,358.0,224.20000000000005
21609,2011-07,29,2.95,8,85.55000000000001,103.0,101.0,136.0,113.33333333333333,-0.7184466019417476,7,303.85,287.15000000000003,358.0
21609,2011-08,33,2.87,2,86.55,29.0,103.0,101.0,77.66666666666667,0.13793103448275867,8,85.55000000000001,303.85,287.15000000000003
21613,2011-03,83,2.95,9,244.85000000000002,38.0,23.0,28.0,29.666666666666668,1.1842105263157894,3,112.10000000000002,67.85000000000001,82.60000000000001
21613,2011-04,17,2.9500000000000006,0,50.150000000000006,83.0,38.0,23.0,48.0,-0.7951807228915663,4,244.85000000000002,112.10000000000002,67.85000000000001
21613,2011-05,19,2.9500000000000006,2,56.05000000000001,17.0,83.0,38.0,46.0,0.11764705882352944,5,50.150000000000006,244.85000000000002,112.10000000000002
21613,2011-06,6,2.95,4,17.700000000000003,19.0,17.0,83.0,39.666666666666664,-0.6842105263157895,6,56.05000000000001,50.150000000000006,244.85000000000002
21613,2011-07,2,2.95,1,5.9,6.0,19.0,17.0,14.0,-0.6666666666666667,7,17.700000000000003,56.05000000000001,50.150000000000006
21613,2011-08,4,2.95,2,11.8,2.0,6.0,19.0,9.0,1.0,8,5.9,17.700000000000003,56.05000000000001
21613,2011-10,90,2.7785714285714285,5,233.09999999999997,4.0,2.0,6.0,4.0,21.5,10,11.8,5.9,17.700000000000003
21615,2011-04,60,3.75,5,225.0,1.0,279.0,68.0,116.0,59.0,4,3.75,348.75,105.0
21615,2011-05,15,3.75,4,56.25,60.0,1.0,279.0,113.33333333333333,-0.75,5,225.0,3.75,348.75
21615,2011-06,11,3.75,8,41.25,15.0,60.0,1.0,25.333333333333332,-0.2666666666666667,6,56.25,225.0,3.75
21615,2011-08,6,3.75,0,22.5,11.0,15.0,60.0,28.666666666666668,-0.4545454545454546,8,41.25,56.25,225.0
21615,2011-09,11,3.75,3,41.25,6.0,11.0,15.0,10.666666666666666,0.8333333333333333,9,22.5,41.25,56.25
21615,2011-10,168,1.3306451612903225,19,225.0,11.0,6.0,11.0,9.333333333333334,14.272727272727273,10,41.25,22.5,41.25
21615,2011-11,624,1.25,78,780.0,168.0,11.0,6.0,61.666666666666664,2.7142857142857144,11,225.0,41.25,22.5
21615,2011-12,15,3.125,4,26.25,624.0,168.0,11.0,267.6666666666667,-0.9759615384615384,12,780.0,225.0,41.25
21616,2011-03,3,3.75,0,11.25,9.0,177.0,31.0,72.33333333333333,-0.6666666666666667,3,33.75,236.25,86.25
21616,2011-05,2,3.75,0,7.5,3.0,9.0,177.0,63.0,-0.33333333333333337,5,11.25,33.75,236.25
21616,2011-06,18,3.75,12,67.5,2.0,3.0,9.0,4.666666666666667,8.0,6,7.5,11.25,33.75
21616,2011-08,3,3.75,0,11.25,18.0,2.0,3.0,7.666666666666667,-0.8333333333333334,8,67.5,7.5,11.25
21616,2011-09,2,3.75,2,7.5,3.0,18.0,2.0,7.666666666666667,-0.33333333333333337,9,11.25,67.5,7.5
21616,2011-10,208,1.3392857142857142,16,275.0,2.0,3.0,18.0,7.666666666666667,103.0,10,7.5,11.25,67.5
21616,2011-11,743,1.25,91,928.75,208.0,2.0,3.0,71.0,2.5721153846153846,11,275.0,7.5,11.25
21616,2011-12,73,3.392857142857143,13,213.75,743.0,208.0,2.0,317.6666666666667,-0.901749663526245,12,928.75,275.0,7.5
21617,2011-03,27,3.4166666666666665,4,89.25,8.0,238.0,54.0,100.0,2.375,3,30.0,376.5,142.5
21617,2011-04,9,3.75,2,33.75,27.0,8.0,238.0,91.0,-0.6666666666666667,4,89.25,30.0,376.5
21617,2011-05,7,3.75,2,26.25,9.0,27.0,8.0,14.666666666666666,-0.2222222222222222,5,33.75,89.25,30.0
21617,2011-06,19,3.75,9,71.25,7.0,9.0,27.0,14.333333333333334,1.7142857142857144,6,26.25,33.75,89.25
21617,2011-07,12,3.25,1,39.0,19.0,7.0,9.0,11.666666666666666,-0.368421052631579,7,71.25,26.25,33.75
21617,2011-08,5,3.75,0,18.75,12.0,19.0,7.0,12.666666666666666,-0.5833333333333333,8,39.0,71.25,26.25
21617,2011-09,15,3.75,5,56.25,5.0,12.0,19.0,12.0,2.0,9,18.75,39.0,71.25
21617,2011-10,139,1.3306451612903225,19,188.75,15.0,5.0,12.0,10.666666666666666,8.266666666666667,10,56.25,18.75,39.0
21617,2011-11,370,1.25,33,462.5,139.0,15.0,5.0,53.0,1.6618705035971222,11,188.75,56.25,18.75
21618,2011-03,12,3.75,3,45.0,10.0,168.0,18.0,65.33333333333333,0.19999999999999996,3,37.5,210.0,37.5
21618,2011-04,2,3.75,0,7.5,12.0,10.0,168.0,63.333333333333336,-0.8333333333333334,4,45.0,37.5,210.0
21618,2011-05,4,3.75,2,15.0,2.0,12.0,10.0,8.0,1.0,5,7.5,45.0,37.5
21618,2011-06,28,3.75,19,105.0,4.0,2.0,12.0,6.0,6.0,6,15.0,7.5,45.0
21618,2011-08,1,3.75,0,3.75,28.0,4.0,2.0,11.333333333333334,-0.9642857142857143,8,105.0,15.0,7.5
21618,2011-10,107,1.369047619047619,11,136.25,1.0,28.0,4.0,11.0,106.0,10,3.75,105.0,15.0
21618,2011-11,142,1.25,25,177.5,107.0,1.0,28.0,45.333333333333336,0.3271028037383177,11,136.25,3.75,105.0
21619,2011-03,10,3.75,3,37.5,9.0,144.0,75.0,76.0,0.11111111111111116,3,33.75,180.0,101.25
21619,2011-04,6,3.75,0,22.5,10.0,9.0,144.0,54.333333333333336,-0.4,4,37.5,33.75,180.0
21619,2011-05,6,3.75,2,22.5,6.0,10.0,9.0,8.333333333333334,0.0,5,22.5,37.5,33.75
21619,2011-06,10,3.75,2,37.5,6.0,6.0,10.0,7.333333333333333,0.6666666666666667,6,22.5,22.5,37.5
21619,2011-08,6,3.75,0,22.5,10.0,6.0,6.0,7.333333333333333,-0.4,8,37.5,22.5,22.5
21619,2011-09,7,3.75,3,26.25,6.0,10.0,6.0,7.333333333333333,0.16666666666666674,9,22.5,37.5,22.5
21619,2011-10,245,1.4244186046511629,35,318.75,7.0,6.0,10.0,7.666666666666667,34.0,10,26.25,22.5,37.5
21619,2011-11,733,1.25,98,916.25,245.0,7.0,6.0,86.0,1.9918367346938775,11,318.75,26.25,22.5
21619,2011-12,99,1.4772727272727273,18,136.25,733.0,245.0,7.0,328.3333333333333,-0.8649386084583902,12,916.25,318.75,26.25
