CustomerID,TotalOrders,ActiveMonth,AvgOrderValue,Recency,PurchaseFrequency,clusters,Churn,segment,Customer_Text
13397.0,5,5,380.342,72,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 5
- Active Months: 5
- Avg Order Value: 380.34
- Recency: 72
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13398.0,1,1,391.4,192,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 391.40
- Recency: 192
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
13402.0,2,2,293.615,127,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 293.62
- Recency: 127
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13403.0,1,1,63.75,17,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 63.75
- Recency: 17
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13404.0,2,2,212.945,1,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 212.94
- Recency: 1
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13405.0,3,3,165.967,74,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 3
- Active Months: 3
- Avg Order Value: 165.97
- Recency: 74
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13408.0,61,13,454.6118032786885,1,3.0,2,0,Frequent Customers,"
       Customer Profile:
- Orders: 61
- Active Months: 13
- Avg Order Value: 454.61
- Recency: 1
- Frequency: 3.0
- Cluster: 2
- Churn Risk: No"
13410.0,5,5,331.744,24,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 5
- Active Months: 5
- Avg Order Value: 331.74
- Recency: 24
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13411.0,1,1,203.6,107,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 203.60
- Recency: 107
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13414.0,3,2,220.21,133,1.5,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 3
- Active Months: 2
- Avg Order Value: 220.21
- Recency: 133
- Frequency: 1.5
- Cluster: 1
- Churn Risk: No"
13416.0,2,2,288.25,43,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 288.25
- Recency: 43
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13417.0,2,2,145.24,4,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 145.24
- Recency: 4
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13418.0,18,9,341.91166666666663,11,2.0,2,0,Frequent Customers,"
       Customer Profile:
- Orders: 18
- Active Months: 9
- Avg Order Value: 341.91
- Recency: 11
- Frequency: 2.0
- Cluster: 2
- Churn Risk: No"
13419.0,1,1,221.06,63,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 221.06
- Recency: 63
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13420.0,2,2,43.8,149,1.0,0,0,Dormant Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 43.80
- Recency: 149
- Frequency: 1.0
- Cluster: 0
- Churn Risk: No"
13421.0,2,2,1321.575,40,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 1321.58
- Recency: 40
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13422.0,1,1,2319.418999999997,64,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 2319.42
- Recency: 64
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13425.0,3,3,655.2466666666668,108,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 3
- Active Months: 3
- Avg Order Value: 655.25
- Recency: 108
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13426.0,10,9,441.943,1,1.1111111111111112,2,0,Frequent Customers,"
       Customer Profile:
- Orders: 10
- Active Months: 9
- Avg Order Value: 441.94
- Recency: 1
- Frequency: 1.1111111111111112
- Cluster: 2
- Churn Risk: No"
13427.0,3,3,467.4466666666667,19,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 3
- Active Months: 3
- Avg Order Value: 467.45
- Recency: 19
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13428.0,1,1,168.38,10,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 168.38
- Recency: 10
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13429.0,4,3,368.925,10,1.3333333333333333,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 4
- Active Months: 3
- Avg Order Value: 368.93
- Recency: 10
- Frequency: 1.3333333333333333
- Cluster: 1
- Churn Risk: No"
13430.0,2,2,298.33000000000004,18,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 298.33
- Recency: 18
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13431.0,2,2,453.3,67,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 453.30
- Recency: 67
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13434.0,2,1,175.89,74,2.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 1
- Avg Order Value: 175.89
- Recency: 74
- Frequency: 2.0
- Cluster: 1
- Churn Risk: No"
13435.0,7,6,606.3114285714286,5,1.1666666666666667,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 7
- Active Months: 6
- Avg Order Value: 606.31
- Recency: 5
- Frequency: 1.1666666666666667
- Cluster: 1
- Churn Risk: No"
13436.0,1,1,681.24,1,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 681.24
- Recency: 1
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13437.0,7,4,1745.7685714285717,14,1.75,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 7
- Active Months: 4
- Avg Order Value: 1745.77
- Recency: 14
- Frequency: 1.75
- Cluster: 1
- Churn Risk: No"
13439.0,1,1,281.1,255,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 281.10
- Recency: 255
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
13441.0,1,1,252.33,91,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 252.33
- Recency: 91
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13447.0,3,1,469.1466666666667,23,3.0,2,0,Frequent Customers,"
       Customer Profile:
- Orders: 3
- Active Months: 1
- Avg Order Value: 469.15
- Recency: 23
- Frequency: 3.0
- Cluster: 2
- Churn Risk: No"
13448.0,6,4,519.5683333333333,16,1.5,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 6
- Active Months: 4
- Avg Order Value: 519.57
- Recency: 16
- Frequency: 1.5
- Cluster: 1
- Churn Risk: No"
13449.0,1,1,291.88,23,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 291.88
- Recency: 23
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13450.0,6,5,422.79,26,1.2,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 6
- Active Months: 5
- Avg Order Value: 422.79
- Recency: 26
- Frequency: 1.2
- Cluster: 1
- Churn Risk: No"
13451.0,5,5,694.962,26,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 5
- Active Months: 5
- Avg Order Value: 694.96
- Recency: 26
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13453.0,2,2,122.79,165,1.0,0,0,Dormant Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 122.79
- Recency: 165
- Frequency: 1.0
- Cluster: 0
- Churn Risk: No"
13455.0,2,2,1447.3200000000002,24,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 1447.32
- Recency: 24
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13456.0,6,5,234.03666666666663,17,1.2,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 6
- Active Months: 5
- Avg Order Value: 234.04
- Recency: 17
- Frequency: 1.2
- Cluster: 1
- Churn Risk: No"
13458.0,14,11,1272.912857142857,7,1.2727272727272727,2,0,Frequent Customers,"
       Customer Profile:
- Orders: 14
- Active Months: 11
- Avg Order Value: 1272.91
- Recency: 7
- Frequency: 1.2727272727272727
- Cluster: 2
- Churn Risk: No"
13460.0,2,2,91.72,29,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 91.72
- Recency: 29
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13461.0,3,3,1500.9133333333332,38,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 3
- Active Months: 3
- Avg Order Value: 1500.91
- Recency: 38
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13462.0,1,1,135.0,252,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 135.00
- Recency: 252
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
13464.0,1,1,1820.19,58,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 1820.19
- Recency: 58
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13466.0,1,1,239.28,184,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 239.28
- Recency: 184
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
13467.0,2,1,422.505,10,2.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 1
- Avg Order Value: 422.50
- Recency: 10
- Frequency: 2.0
- Cluster: 1
- Churn Risk: No"
13468.0,37,13,198.52297297297295,1,2.8461538461538463,2,0,Frequent Customers,"
       Customer Profile:
- Orders: 37
- Active Months: 13
- Avg Order Value: 198.52
- Recency: 1
- Frequency: 2.8461538461538463
- Cluster: 2
- Churn Risk: No"
13470.0,2,2,82.5,99,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 82.50
- Recency: 99
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13471.0,4,3,1290.3075,1,1.3333333333333333,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 4
- Active Months: 3
- Avg Order Value: 1290.31
- Recency: 1
- Frequency: 1.3333333333333333
- Cluster: 1
- Churn Risk: No"
13473.0,2,2,234.395,60,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 234.40
- Recency: 60
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13474.0,1,1,555.72,236,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 555.72
- Recency: 236
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
13475.0,4,4,286.07,191,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 4
- Active Months: 4
- Avg Order Value: 286.07
- Recency: 191
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
13476.0,2,2,360.31,178,1.0,0,0,Dormant Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 360.31
- Recency: 178
- Frequency: 1.0
- Cluster: 0
- Churn Risk: No"
13477.0,6,6,256.9533333333333,37,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 6
- Active Months: 6
- Avg Order Value: 256.95
- Recency: 37
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13479.0,2,2,119.325,200,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 119.33
- Recency: 200
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
13481.0,5,4,340.642,45,1.25,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 5
- Active Months: 4
- Avg Order Value: 340.64
- Recency: 45
- Frequency: 1.25
- Cluster: 1
- Churn Risk: No"
13482.0,1,1,923.2,232,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 923.20
- Recency: 232
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
13483.0,1,1,140.34,65,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 140.34
- Recency: 65
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13484.0,1,1,202.5,241,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 202.50
- Recency: 241
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
13485.0,1,1,411.99,233,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 411.99
- Recency: 233
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
13486.0,3,3,335.0733333333333,78,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 3
- Active Months: 3
- Avg Order Value: 335.07
- Recency: 78
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13487.0,3,3,120.36666666666667,57,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 3
- Active Months: 3
- Avg Order Value: 120.37
- Recency: 57
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13488.0,13,10,541.5261538461539,17,1.3,2,0,Frequent Customers,"
       Customer Profile:
- Orders: 13
- Active Months: 10
- Avg Order Value: 541.53
- Recency: 17
- Frequency: 1.3
- Cluster: 2
- Churn Risk: No"
13489.0,4,3,71.3475,105,1.3333333333333333,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 4
- Active Months: 3
- Avg Order Value: 71.35
- Recency: 105
- Frequency: 1.3333333333333333
- Cluster: 1
- Churn Risk: No"
13491.0,10,7,130.744,51,1.4285714285714286,2,0,Frequent Customers,"
       Customer Profile:
- Orders: 10
- Active Months: 7
- Avg Order Value: 130.74
- Recency: 51
- Frequency: 1.4285714285714286
- Cluster: 2
- Churn Risk: No"
13492.0,3,2,321.68,136,1.5,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 3
- Active Months: 2
- Avg Order Value: 321.68
- Recency: 136
- Frequency: 1.5
- Cluster: 1
- Churn Risk: No"
13493.0,2,2,81.27,275,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 81.27
- Recency: 275
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
13494.0,1,1,307.44000000000005,311,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 307.44
- Recency: 311
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
13495.0,5,4,650.634,7,1.25,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 5
- Active Months: 4
- Avg Order Value: 650.63
- Recency: 7
- Frequency: 1.25
- Cluster: 1
- Churn Risk: No"
13496.0,2,2,281.815,10,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 281.81
- Recency: 10
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13497.0,2,2,250.775,282,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 250.78
- Recency: 282
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
13499.0,5,4,168.69,17,1.25,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 5
- Active Months: 4
- Avg Order Value: 168.69
- Recency: 17
- Frequency: 1.25
- Cluster: 1
- Churn Risk: No"
13500.0,3,2,347.1933333333333,23,1.5,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 3
- Active Months: 2
- Avg Order Value: 347.19
- Recency: 23
- Frequency: 1.5
- Cluster: 1
- Churn Risk: No"
13501.0,1,1,1051.27,288,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 1051.27
- Recency: 288
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
13502.0,3,3,90.7,16,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 3
- Active Months: 3
- Avg Order Value: 90.70
- Recency: 16
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13503.0,1,1,192.95,71,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 192.95
- Recency: 71
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13504.0,1,1,260.48,64,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 260.48
- Recency: 64
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13505.0,4,4,1610.4375,72,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 4
- Active Months: 4
- Avg Order Value: 1610.44
- Recency: 72
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13506.0,2,2,334.08,316,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 334.08
- Recency: 316
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
13507.0,4,4,862.27,3,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 4
- Active Months: 4
- Avg Order Value: 862.27
- Recency: 3
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13508.0,1,1,132.84,243,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 132.84
- Recency: 243
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
13509.0,6,5,134.20666666666668,8,1.2,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 6
- Active Months: 5
- Avg Order Value: 134.21
- Recency: 8
- Frequency: 1.2
- Cluster: 1
- Churn Risk: No"
13510.0,4,4,865.97,1,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 4
- Active Months: 4
- Avg Order Value: 865.97
- Recency: 1
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13512.0,1,1,228.51,260,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 228.51
- Recency: 260
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
13513.0,1,1,166.35,126,1.0,0,0,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 166.35
- Recency: 126
- Frequency: 1.0
- Cluster: 0
- Churn Risk: No"
13514.0,1,1,152.20000000000002,73,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 152.20
- Recency: 73
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13515.0,4,4,255.555,72,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 4
- Active Months: 4
- Avg Order Value: 255.56
- Recency: 72
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13516.0,3,3,253.75666666666663,21,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 3
- Active Months: 3
- Avg Order Value: 253.76
- Recency: 21
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13517.0,3,3,2319.418999999997,59,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 3
- Active Months: 3
- Avg Order Value: 2319.42
- Recency: 59
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13518.0,1,1,543.27,85,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 543.27
- Recency: 85
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13519.0,1,1,78.95,78,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 78.95
- Recency: 78
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13520.0,6,6,574.0566666666667,58,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 6
- Active Months: 6
- Avg Order Value: 574.06
- Recency: 58
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13521.0,3,2,1039.01,1,1.5,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 3
- Active Months: 2
- Avg Order Value: 1039.01
- Recency: 1
- Frequency: 1.5
- Cluster: 1
- Churn Risk: No"
13522.0,1,1,125.8,30,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 125.80
- Recency: 30
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13523.0,5,4,1108.602,33,1.25,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 5
- Active Months: 4
- Avg Order Value: 1108.60
- Recency: 33
- Frequency: 1.25
- Cluster: 1
- Churn Risk: No"
13524.0,5,5,177.586,40,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 5
- Active Months: 5
- Avg Order Value: 177.59
- Recency: 40
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13525.0,2,2,98.46,14,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 98.46
- Recency: 14
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13527.0,7,5,485.55428571428575,33,1.4,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 7
- Active Months: 5
- Avg Order Value: 485.55
- Recency: 33
- Frequency: 1.4
- Cluster: 1
- Churn Risk: No"
13529.0,2,2,103.03,78,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 103.03
- Recency: 78
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13531.0,2,2,681.975,205,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 681.98
- Recency: 205
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
13532.0,1,1,420.62,33,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 420.62
- Recency: 33
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13533.0,3,2,173.07333333333335,182,1.5,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 3
- Active Months: 2
- Avg Order Value: 173.07
- Recency: 182
- Frequency: 1.5
- Cluster: 0
- Churn Risk: Yes"
13534.0,24,12,314.32166666666666,2,2.0,2,0,Frequent Customers,"
       Customer Profile:
- Orders: 24
- Active Months: 12
- Avg Order Value: 314.32
- Recency: 2
- Frequency: 2.0
- Cluster: 2
- Churn Risk: No"
13536.0,7,4,1005.2657142857142,1,1.75,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 7
- Active Months: 4
- Avg Order Value: 1005.27
- Recency: 1
- Frequency: 1.75
- Cluster: 1
- Churn Risk: No"
13538.0,5,5,139.89,43,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 5
- Active Months: 5
- Avg Order Value: 139.89
- Recency: 43
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13539.0,3,3,151.45000000000002,85,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 3
- Active Months: 3
- Avg Order Value: 151.45
- Recency: 85
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13544.0,2,2,224.505,39,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 224.50
- Recency: 39
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13546.0,3,3,248.71666666666667,12,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 3
- Active Months: 3
- Avg Order Value: 248.72
- Recency: 12
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13548.0,2,2,523.23,96,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 523.23
- Recency: 96
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13549.0,7,5,164.52142857142857,25,1.4,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 7
- Active Months: 5
- Avg Order Value: 164.52
- Recency: 25
- Frequency: 1.4
- Cluster: 1
- Churn Risk: No"
13551.0,1,1,53.55,319,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 53.55
- Recency: 319
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
13552.0,12,7,442.7691666666667,66,1.7142857142857142,2,0,Frequent Customers,"
       Customer Profile:
- Orders: 12
- Active Months: 7
- Avg Order Value: 442.77
- Recency: 66
- Frequency: 1.7142857142857142
- Cluster: 2
- Churn Risk: No"
13555.0,4,2,1117.8025,73,2.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 4
- Active Months: 2
- Avg Order Value: 1117.80
- Recency: 73
- Frequency: 2.0
- Cluster: 1
- Churn Risk: No"
13557.0,2,2,754.6,28,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 754.60
- Recency: 28
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13558.0,4,3,275.8775,5,1.3333333333333333,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 4
- Active Months: 3
- Avg Order Value: 275.88
- Recency: 5
- Frequency: 1.3333333333333333
- Cluster: 1
- Churn Risk: No"
13560.0,1,1,171.42000000000002,7,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 171.42
- Recency: 7
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13561.0,1,1,431.44,215,1.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 1
- Active Months: 1
- Avg Order Value: 431.44
- Recency: 215
- Frequency: 1.0
- Cluster: 0
- Churn Risk: Yes"
13562.0,3,3,490.0466666666667,81,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 3
- Active Months: 3
- Avg Order Value: 490.05
- Recency: 81
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13563.0,2,2,219.755,84,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 219.75
- Recency: 84
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13564.0,2,1,651.36,354,2.0,0,1,Dormant Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 1
- Avg Order Value: 651.36
- Recency: 354
- Frequency: 2.0
- Cluster: 0
- Churn Risk: Yes"
13565.0,2,2,370.26,19,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 370.26
- Recency: 19
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
13566.0,2,2,831.8900000000001,40,1.0,1,0,Occasional Customers,"
       Customer Profile:
- Orders: 2
- Active Months: 2
- Avg Order Value: 831.89
- Recency: 40
- Frequency: 1.0
- Cluster: 1
- Churn Risk: No"
