StockCode,TotalQuantitySold,TotalRevenue,AvgMonthlyQuantity,AvgMonthlyRevenue,ActiveMonthCount,StdMonthlyQuantity,PeakMonthSale,TotalHolidayQuantity,HolidayRatio,AvgUnitPrice,PriceVariance,UniqueCustomersCount
21539,1471,6941.25,122.58333333333333,578.4375,12,112.02958889453619,455,941,0.6397008837525493,4.8804093567251465,0.0439992454253913,123
21544,2036,1714.3999999999999,156.6153846153846,131.87692307692308,13,79.53252842028272,304,1188,0.5834970530451866,0.8465116279069768,0.0006895144838841286,80
21547,134,395.30000000000007,44.666666666666664,131.76666666666668,3,40.15387071420803,91,99,0.7388059701492538,2.95,0.0,13
21555,83,211.65,9.222222222222221,23.516666666666666,9,6.833333333333333,24,57,0.6867469879518072,2.55,0.0,11
21556,392,969.0,35.63636363636363,88.0909090909091,11,32.04457123218448,96,206,0.5255102040816326,2.5349999999999997,0.004329113924050632,38
21557,306,908.94,23.53846153846154,69.91846153846154,13,16.419578682248947,53,167,0.545751633986928,3.126923076923077,0.49410989010989,26
21558,2724,6691.05,209.53846153846155,514.6961538461538,13,174.55592006795194,558,1902,0.698237885462555,2.531062124248497,0.008179793321582932,167
21559,4698,11321.09,361.38461538461536,870.853076923077,13,325.29180194135915,1224,3071,0.6536824180502342,2.534172560113154,0.06545891069074516,233
21561,1440,3549.63,110.76923076923077,273.04846153846154,13,131.21366407895803,511,844,0.5861111111111111,2.5585393258426965,0.07380575314691214,116
21562,637,724.4300000000001,57.90909090909091,65.85727272727273,11,111.44635888664514,387,589,0.9246467817896389,1.1908888888888889,0.00791282828282827,20
21563,1311,2863.7300000000005,100.84615384615384,220.2869230769231,13,115.16788191870607,447,787,0.6003051106025934,2.6368965517241385,0.6374888357801297,95
21564,812,1713.5200000000002,62.46153846153846,131.8092307692308,13,78.30774268297206,312,471,0.5800492610837439,2.7344295302013424,0.5131829493923454,63
21576,246,558.92,20.5,46.57666666666666,12,11.405740181632629,42,142,0.5772357723577236,2.3374193548387097,0.23302273929138034,40
21577,908,2043.0,69.84615384615384,157.15384615384616,13,52.167752098153116,224,604,0.6651982378854625,2.25,0.0,94
21578,749,1685.25,62.416666666666664,140.4375,12,53.47804703943025,183,363,0.48464619492656874,2.25,0.0,68
21579,254,571.5,23.09090909090909,51.95454545454545,11,19.80633507469035,72,179,0.7047244094488189,2.25,0.0,30
21580,134,301.5,13.4,30.15,10,8.140434058861153,24,94,0.7014925373134329,2.25,0.0,21
21581,227,510.75,18.916666666666668,42.5625,12,13.99648224203193,47,119,0.5242290748898678,2.25,0.0,33
21584,1919,3162.35,147.6153846153846,243.2576923076923,13,125.57238182388305,507,1474,0.7681083897863471,1.649203187250996,0.0001593625498007968,119
21586,560,1352.4,50.90909090909091,122.94545454545455,11,28.79741149983639,98,255,0.45535714285714285,2.502906976744186,0.019197332421340592,54
21587,237,592.2,118.5,296.1,2,77.07463914933368,173,166,0.70042194092827,2.53953488372093,0.0047093023255813885,25
21588,1212,3001.5,93.23076923076923,230.8846153846154,13,68.24484577137657,279,755,0.6229372937293729,2.5307142857142852,0.008346377306903631,99
21591,1635,2038.62,136.25,169.885,12,163.6715808063097,474,1093,0.6685015290519878,1.2492369477911647,0.0001449799196787147,114
21592,2981,3298.03,229.30769230769232,253.6946153846154,13,200.1363637687167,723,2026,0.6796377054679638,1.1167179487179486,0.09645295366159129,156
21609,737,2076.9500000000003,81.88888888888889,230.77222222222224,9,37.90265308802421,136,524,0.7109905020352781,2.919747899159664,0.01128044438114227,59
21613,310,882.1,31.0,88.21000000000001,10,31.343969825860352,90,204,0.6580645161290323,2.927358490566038,0.008708272859216272,37
21614,59,174.05,29.5,87.025,2,10.606601717798213,37,44,0.7457627118644068,2.9500000000000006,0.0,7
21615,1258,1875.0,114.36363636363636,170.45454545454547,11,189.8748391584692,624,997,0.7925278219395866,1.6829608938547487,0.8999748917205445,86
21616,1269,1878.75,115.36363636363636,170.79545454545453,11,220.67318492615848,743,919,0.7241922773837668,1.765075376884422,1.027549362976499,84
21617,903,1534.75,75.25,127.89583333333333,12,116.5832710593981,370,719,0.7962347729789591,2.1666666666666665,1.410888077858881,62
21618,492,775.0,49.2,77.5,10,64.12106604783729,168,350,0.7113821138211383,2.15,1.454545454545455,48
21619,1350,1855.0,112.5,154.58333333333334,12,209.33639739120207,733,989,0.7325925925925926,1.5315315315315314,0.6273949288655172,99
21620,1325,1878.75,120.45454545454545,170.79545454545453,11,172.89439761679014,554,974,0.7350943396226415,1.619047619047619,0.7901856915014811,97
21621,109,799.36,27.25,199.84,4,21.639085008382402,54,0,0.0,7.356,0.044179999999999914,5
21622,520,2557.2000000000003,40.0,196.70769230769233,13,38.867295592395756,143,294,0.5653846153846154,4.944964028776979,0.0035251798561150996,76
21623,189,1206.36,37.8,241.272,5,14.788509052639485,54,81,0.42857142857142855,6.382857142857143,5.714285714286063e-05,1
21624,294,1726.3000000000002,22.615384615384617,132.7923076923077,13,15.069497124646979,53,188,0.6394557823129252,5.934496124031008,0.015382751937984492,72
21625,413,2849.35,31.76923076923077,219.18076923076922,13,20.913129234023643,69,230,0.5569007263922519,6.93136645962733,0.01840062111801247,96
21626,979,1909.05,81.58333333333333,159.0875,12,114.18920370343353,377,515,0.526046986721144,1.95,0.0,64
21629,14,97.30000000000001,14.0,97.30000000000001,1,,14,8,0.5714285714285714,6.95,0.0,2
21631,183,722.8500000000001,91.5,361.42500000000007,2,78.48885271170677,147,108,0.5901639344262295,3.95,0.0,9
21632,84,331.80000000000007,42.0,165.90000000000003,2,8.48528137423857,48,60,0.7142857142857143,3.95,0.0,5
21633,135,533.25,67.5,266.625,2,78.48885271170677,123,96,0.7111111111111111,3.95,0.0,3
21634,1350,660.66,168.75,82.5825,8,335.53571238500723,993,1098,0.8133333333333334,0.4975,0.08236454545454547,22
21635,328,452.5,65.6,90.5,5,119.88035702315871,279,266,0.8109756097560976,1.71875,0.9828629032258065,15
21636,1165,889.95,129.44444444444446,98.88333333333334,9,96.48459865583614,256,720,0.6180257510729614,0.7805084745762711,0.05444589308996088,60
21637,138,172.5,27.6,34.5,5,19.138965489283898,54,75,0.5434782608695652,1.25,0.0,6
21638,271,569.1,27.1,56.910000000000004,10,19.660733568319483,64,141,0.5202952029520295,2.1,0.0,25
21640,831,702.8399999999999,69.25,58.56999999999999,12,88.09408709906802,256,505,0.6077015643802648,0.8486458333333333,0.00017604166666666655,38
21641,530,219.14,66.25,27.3925,8,76.5315061172288,201,241,0.4547169811320755,0.5239999999999999,0.0750593103448276,19
21642,2137,711.0099999999999,194.27272727272728,64.63727272727272,11,232.66159584645288,619,1309,0.612540945250351,0.38464788732394367,0.04435696733593047,79
21643,715,838.46,59.583333333333336,69.87166666666667,12,73.35896590593326,280,505,0.7062937062937062,1.2052941176470588,0.006625411764705862,27
21644,349,436.25,31.727272727272727,39.65909090909091,11,32.51181603383886,96,212,0.6074498567335244,1.25,0.0,29
21647,145,304.50000000000006,18.125,38.06250000000001,8,16.822073084407368,48,90,0.6206896551724138,2.1,0.0,21
21648,564,695.31,51.27272727272727,63.209999999999994,11,47.881292608055,148,197,0.34929078014184395,1.2397297297297296,0.0018971471471471446,26
21650,1597,329.65,159.7,32.964999999999996,10,118.86785379852144,375,884,0.5535378835316218,0.24270833333333333,0.021693640350877206,48
21651,119,185.55,39.666666666666664,61.85,3,54.16948710605753,102,58,0.48739495798319327,1.6166666666666665,0.006060606060606061,9
21654,905,428.21,90.5,42.821,10,96.42642560810576,251,599,0.661878453038674,0.6438028169014085,0.20753818913480884,40
21655,36,60.84,18.0,30.42,2,8.48528137423857,24,24,0.6666666666666666,1.69,0.0,1
21656,171,247.95,34.2,49.589999999999996,5,23.498936146132234,60,90,0.5263157894736842,1.45,0.0,15
21657,51,354.45000000000005,17.0,118.15000000000002,3,10.583005244258363,29,45,0.8823529411764706,6.950000000000001,0.0,11
21658,917,3468.07,114.625,433.50875,8,32.85873443350228,166,505,0.5507088331515813,3.9067741935483875,0.022069537925021837,82
21661,5,29.75,2.5,14.875,2,0.7071067811865476,3,3,0.6,5.95,0.0,3
21662,74,426.8,9.25,53.35,8,10.87263931684877,28,30,0.40540540540540543,5.931481481481482,0.00925925925925926,14
21664,173,639.03,21.625,79.87875,8,34.714910341235225,99,127,0.7341040462427746,3.7383870967741935,0.00418064516129032,15
21666,469,304.85,42.63636363636363,27.713636363636365,11,24.046923825191143,86,243,0.5181236673773987,0.65,0.0,21
21668,5563,7148.71,427.9230769230769,549.9007692307692,13,219.7189346788534,917,3354,0.6029120977889628,1.3008258527827647,0.02364715846712214,169
21669,5552,7192.7,427.0769230769231,553.2846153846153,13,172.14793131609295,696,3160,0.569164265129683,1.3120426287744227,0.037021620955354884,167
21670,4985,6407.1,383.46153846153845,492.8538461538462,13,184.79746363005785,712,3100,0.6218655967903711,1.2917137096774192,0.007868774437927663,158
21671,4508,5772.86,346.7692307692308,444.06615384615384,13,146.14385255981736,628,2453,0.5441437444543035,1.2903132530120482,0.00866680984808799,164
21672,4957,6329.95,381.3076923076923,486.91923076923075,13,198.56165483101404,873,2931,0.5912850514424047,1.2862275449101797,0.008074340119760475,159
21673,4517,5794.78,347.46153846153845,445.7523076923077,13,237.37053151301075,1020,2692,0.5959707770644233,1.2951039260969976,0.009124121118809335,154
21675,763,654.4,69.36363636363636,59.49090909090909,11,42.93779856320705,144,547,0.7169069462647444,0.9283333333333333,0.05721406926406933,45
21676,286,259.47999999999996,26.0,23.589090909090906,11,21.118712081942874,60,218,0.7622377622377622,1.0926666666666665,0.13335636363636363,21
21677,1212,1038.3899999999999,93.23076923076923,79.87615384615384,13,73.7689567118783,238,848,0.6996699669966997,0.9034108527131782,0.040035150193798455,62
21678,167,141.95,16.7,14.194999999999999,10,24.027992934168356,84,112,0.6706586826347305,0.8499999999999999,0.0,16
21679,1795,1522.24,138.07692307692307,117.09538461538462,13,124.98697368023433,395,1198,0.6674094707520891,0.8491612903225807,0.00010903225806451612,67
21680,853,725.05,65.61538461538461,55.77307692307692,13,45.990104844300404,171,415,0.48651817116060964,0.85,0.0,43
21682,227,1123.65,17.46153846153846,86.4346153846154,13,15.724796684511718,61,130,0.5726872246696035,4.95,0.0,41
21683,451,1330.45,34.69230769230769,102.3423076923077,13,25.681980113770482,98,312,0.6917960088691796,2.95,0.0,39
21684,526,437.37,40.46153846153846,33.643846153846155,13,31.803079999206012,108,360,0.6844106463878327,0.8698333333333333,0.04502878531073445,27
21688,445,1312.7500000000002,37.083333333333336,109.39583333333336,12,34.851524900336685,114,285,0.6404494382022472,2.95,0.0,36
21689,106,397.5,9.636363636363637,36.13636363636363,11,7.723635507618511,27,51,0.4811320754716981,3.75,0.0,22
21690,45,168.75,22.5,84.375,2,24.748737341529164,40,34,0.7555555555555555,3.75,0.0,6
21692,19,71.25,6.333333333333333,23.75,3,4.509249752822894,11,4,0.21052631578947367,3.75,0.0,7
21693,435,1283.2500000000002,36.25,106.93750000000001,12,24.454503210507614,83,253,0.5816091954022988,2.95,0.0,40
21694,265,749.35,26.5,74.935,10,31.521597534248023,99,204,0.769811320754717,2.915714285714286,0.012907563025210107,18
21695,458,1351.1000000000001,38.166666666666664,112.59166666666668,12,35.40629973050079,102,341,0.7445414847161572,2.95,0.0,35
21696,282,831.9000000000001,23.5,69.325,12,15.424301958568202,54,162,0.574468085106383,2.95,0.0,27
21698,285,124.94999999999999,31.666666666666668,13.883333333333333,9,22.715633383201094,60,79,0.2771929824561403,0.5092592592592593,0.04219943019943019,22
21700,1539,1308.1499999999999,118.38461538461539,100.62692307692306,13,97.7006810463626,252,749,0.4866796621182586,0.85,0.0,58
21703,4912,2040.89,377.84615384615387,156.99153846153848,13,194.15408234777783,763,3053,0.6215390879478827,0.4263520408163265,0.004151108486873005,175
21704,3590,2929.04,276.15384615384613,225.31076923076924,13,254.95746251543156,1076,2247,0.6259052924791086,0.8625301204819278,0.023941615404215043,137
21705,1558,1590.1399999999999,119.84615384615384,122.31846153846153,13,215.8698860246785,822,952,0.6110397946084724,1.47,0.5199399999999995,89
21706,273,1328.95,21.0,102.22692307692309,13,15.329709716755891,46,162,0.5934065934065934,4.92375,0.017909810126582312,52
21707,164,809.0,13.666666666666666,67.41666666666667,12,8.866005899279596,31,110,0.6707317073170732,4.938524590163935,0.008032786885245887,43
21708,148,724.2,14.8,72.42,10,12.308984974851139,41,57,0.38513513513513514,4.8975,0.03486538461538463,28
21709,125,607.55,11.363636363636363,55.23181818181818,11,11.029711938874263,41,71,0.568,4.9158536585365855,0.023304878048780526,29
21710,112,540.4,10.181818181818182,49.127272727272725,11,8.328483437195295,22,68,0.6071428571428571,4.893243243243243,0.037522522522522556,28
21711,99,481.65,9.0,43.78636363636363,11,10.89954127475097,35,48,0.48484848484848486,4.877586206896552,0.04706896551724136,22
21713,1092,2279.7000000000003,91.0,189.97500000000002,12,113.66937702269364,319,794,0.7271062271062271,2.0979253112033196,0.0005165110650069191,103
21714,1636,2045.0,125.84615384615384,157.30769230769232,13,143.66039013001352,379,972,0.5941320293398533,1.25,0.0,106
21715,1320,3220.2,101.53846153846153,247.7076923076923,13,79.28179213478063,266,705,0.5340909090909091,2.522164948453608,0.011811869024090586,116
21716,1704,4228.52,131.07692307692307,325.27076923076925,13,148.08919696051515,565,1033,0.6062206572769953,2.551367521367521,0.05854404460584719,112
21717,335,793.5,83.75,198.375,4,55.30747387710513,131,145,0.43283582089552236,2.5,0.020454545454545434,34
21718,1887,2361.17,145.15384615384616,181.62846153846155,13,186.8122257570625,658,1243,0.6587175410704822,1.2598775510204083,0.01190285379725662,106
21719,534,453.9,48.54545454545455,41.26363636363636,11,70.16176114717138,255,340,0.6367041198501873,0.85,0.0,29
21720,75,63.75,12.5,10.625,6,9.460443964212251,26,39,0.52,0.85,0.0,8
21721,218,185.29999999999998,24.22222222222222,20.58888888888889,9,22.26419646976833,60,123,0.5642201834862385,0.85,0.0,19
21722,78,66.3,7.8,6.63,10,8.76609630590746,27,48,0.6153846153846154,0.85,0.0,13
21723,1032,877.1999999999999,93.81818181818181,79.74545454545454,11,175.72581949265066,607,836,0.810077519379845,0.85,0.0,29
21724,542,460.7,41.69230769230769,35.43846153846154,13,36.69555971182485,112,310,0.5719557195571956,0.85,0.0,43
21725,540,459.0,45.0,38.25,12,53.58595474053388,165,414,0.7666666666666667,0.85,0.0,26
21726,441,374.84999999999997,36.75,31.237499999999997,12,52.54975996831263,184,306,0.6938775510204082,0.85,0.0,29
21730,728,3404.8,56.0,261.90769230769234,13,75.14319663149818,263,478,0.6565934065934066,4.838636363636364,0.06592727272727288,78
21731,9504,15508.24,731.0769230769231,1192.9415384615384,13,323.0225641082631,1641,5776,0.6077441077441077,1.6586666666666667,0.033463175010697496,266
21733,7121,20175.66,547.7692307692307,1551.9738461538461,13,355.8572171171451,1461,4514,0.6338997331835416,2.9463627992633517,0.08777155120469152,385
21735,1,6.0,1.0,6.0,1,,1,0,0.0,6.0,,1
21736,116,212.82000000000002,23.2,42.56400000000001,5,21.707141681944215,54,96,0.8275862068965517,1.9100000000000001,0.32489999999999997,5
21738,51,150.45000000000002,6.375,18.806250000000002,8,10.622583758873624,32,27,0.5294117647058824,2.9500000000000006,0.0,17
21739,232,677.0500000000001,25.77777777777778,75.22777777777779,9,18.879736344675063,56,163,0.7025862068965517,2.8858333333333337,0.027653514056224952,38
21741,196,578.2,24.5,72.275,8,36.1069838911295,110,123,0.6275510204081632,2.95,0.0,27
21742,262,1558.9,20.153846153846153,119.91538461538462,13,23.702482830026316,92,155,0.5916030534351145,5.95,0.0,75
21743,287,825.0500000000001,35.875,103.13125000000001,8,47.98344208459533,132,162,0.5644599303135889,2.937878787878788,0.004773892773892779,28
21744,675,2053.7300000000005,96.42857142857143,293.39000000000004,7,141.00692316674517,397,524,0.7762962962962963,3.1814074074074075,0.6081524820342735,66
21745,1568,5706.12,120.61538461538461,438.9323076923077,13,81.10439616274247,336,1050,0.6696428571428571,3.728313253012048,0.007359079823827043,114
21746,3014,3685.13,251.16666666666666,307.0941666666667,12,235.9956984713274,705,1634,0.542136695421367,1.2514545454545454,0.018267949568679474,122
21747,716,873.6700000000001,65.0909090909091,79.42454545454547,11,85.62295783895175,238,530,0.7402234636871509,1.2390277777777776,0.0020765062597809017,31
21749,1163,2358.2999999999997,96.91666666666667,196.52499999999998,12,110.84834712617983,304,645,0.5546001719690455,2.080421686746988,0.00453860898138009,80
21750,111,233.10000000000002,15.857142857142858,33.300000000000004,7,19.26506831399404,58,74,0.6666666666666666,2.1,0.0,15
21754,4520,26436.600000000002,347.6923076923077,2033.5846153846155,13,161.75155054145264,629,3213,0.7108407079646017,5.992517605633803,0.03527436092324883,359
21755,3269,19277.800000000003,251.46153846153845,1482.9076923076925,13,159.76316606392484,638,2292,0.7011318446007954,6.0028961748633884,0.03196370365056017,336
21756,1223,7254.5,94.07692307692308,558.0384615384615,13,53.350197654212955,229,729,0.5960752248569092,6.005027932960894,0.025997058041093545,167
21757,10,49.5,5.0,24.75,2,4.242640687119285,8,8,0.8,4.95,0.0,3
21758,37,234.65,4.625,29.33125,8,3.3354160160315836,11,11,0.2972972972972973,6.4222222222222225,0.013888888888888892,13
21770,1582,7656.6,158.2,765.6600000000001,10,72.32611331093817,304,1001,0.6327433628318584,4.937676056338028,0.00848982785602497,262
21773,839,759.31,69.91666666666667,63.27583333333333,12,65.57917953038745,230,476,0.567342073897497,1.1187500000000001,0.08717428160919535,50
21774,728,750.19,60.666666666666664,62.51583333333334,12,43.351278335630816,119,543,0.7458791208791209,1.1862000000000001,0.04569248484848486,39
21775,306,360.09000000000003,30.6,36.009,10,18.240370366610186,66,85,0.2777777777777778,1.2346296296296297,0.012757407407407405,34
21785,33,22.65,11.0,7.55,3,13.892443989449804,27,6,0.18181818181818182,0.8214285714285714,0.005714285714285711,3
21786,1891,792.85,145.46153846153845,60.98846153846154,13,117.46248719244751,470,1283,0.6784769962982549,0.4530872483221476,0.013933647741701426,55
21787,3815,3197.87,293.46153846153845,245.98999999999998,13,207.4301550661553,688,2255,0.5910878112712975,0.8646564885496183,0.020271720628235478,115
21788,1039,867.7299999999999,79.92307692307692,66.74846153846153,13,47.071685647994265,186,485,0.4667949951876805,0.8518367346938776,0.0075058699768567215,59
21789,1021,863.8299999999999,78.53846153846153,66.44846153846153,13,61.627395672995114,211,499,0.4887365328109696,0.8553703703703703,0.0060307026652820965,55
21790,13152,11008.859999999999,1011.6923076923077,846.8353846153846,13,571.7228910080163,2546,8330,0.6333637469586375,0.8499664429530202,0.007282954372559316,449
21791,7562,9384.17,581.6923076923077,721.8592307692307,13,351.14939475371085,1551,4853,0.6417614387728114,1.2656867469879518,0.027420939148633208,342
21792,624,2590.8,69.33333333333333,287.8666666666667,9,106.98948546469414,295,456,0.7307692307692307,4.4932835820895525,1.2352553024351922,58
21793,461,1943.79,38.416666666666664,161.9825,12,43.52524519973402,157,301,0.6529284164859002,4.348392857142858,0.9814766731016727,57
21794,685,2805.27,62.27272727272727,255.02454545454546,11,59.035736480696016,182,388,0.5664233576642336,4.2915753424657535,0.9437816391119507,79
21801,444,186.48000000000002,111.0,46.620000000000005,4,69.86653944008772,172,209,0.47072072072072074,0.42,0.0,22
21802,1053,442.26,175.5,73.71,6,145.4781770575917,375,645,0.6125356125356125,0.42,0.0,45
21803,996,418.32,166.0,69.72,6,102.44413111545238,279,424,0.42570281124497994,0.42,0.0,46
21804,272,1009.2,54.4,201.84,5,71.32180592217222,178,221,0.8125,3.7341176470588233,0.005546971027216842,37
21807,553,232.26,110.6,46.452,5,121.6605934557283,318,407,0.7359855334538878,0.42,0.0,24
21808,152,540.0,21.714285714285715,77.14285714285714,7,17.356212007177582,43,106,0.6973684210526315,3.3445945945945947,0.872747747747748,21
21809,1649,889.0,183.22222222222223,98.77777777777777,9,232.692811329539,605,1052,0.6379624014554275,0.7045679012345679,0.2970982593359405,72
21810,4521,2153.39,502.3333333333333,239.26555555555555,9,855.4620096766425,2655,3120,0.6901128069011281,0.5504436860068259,0.1898234326055448,129
21811,3775,2104.5299999999997,314.5833333333333,175.37749999999997,12,465.554304679981,1288,2479,0.6566887417218543,0.6384251968503937,0.17132478291992162,119
21812,317,1512.45,26.416666666666668,126.03750000000001,12,35.4438309373458,117,201,0.6340694006309149,4.911111111111111,0.02607198748043816,36
21813,314,1495.5,39.25,186.9375,8,37.50714217700029,98,246,0.7834394904458599,4.903333333333333,0.031005649717514138,38
21814,112,162.39999999999998,22.4,32.48,5,26.14000765110829,61,95,0.8482142857142857,1.45,0.0,11
21815,310,449.49999999999994,44.285714285714285,64.21428571428571,7,42.27179629380282,121,259,0.8354838709677419,1.45,0.0,15
21816,61,88.44999999999999,15.25,22.112499999999997,4,11.644025649805712,26,59,0.9672131147540983,1.4499999999999997,0.0,6
21817,1181,586.17,236.2,117.234,5,232.69228607755778,622,797,0.6748518204911093,0.5174698795180723,0.042904496032912146,48
21818,3130,1547.66,284.54545454545456,140.69636363636366,11,426.6439648316529,1416,2073,0.6623003194888178,0.5071084337349397,0.04811741158181109,117
21819,2714,1224.8799999999999,387.7142857142857,174.9828571428571,7,458.8982146713707,1326,1940,0.7148120854826824,0.49159203980099503,0.046265452736318394,95
21820,519,1934.84,57.666666666666664,214.98222222222222,9,75.00166664814856,211,410,0.789980732177264,3.780581395348837,0.1655584815321477,49
21821,257,952.95,42.833333333333336,158.82500000000002,6,46.7607385171221,134,160,0.622568093385214,3.7356,0.00507820408163266,35
21822,973,1010.6899999999999,194.6,202.13799999999998,5,221.64791900669854,580,716,0.7358684480986639,1.0022222222222223,0.33911651090342676,45
21823,1614,898.6999999999999,179.33333333333334,99.85555555555555,9,335.9639117524381,936,1096,0.6790582403965304,0.7260975609756097,0.2452961215513794,61
21824,2605,1204.6299999999999,434.1666666666667,200.77166666666665,6,490.43548675301497,1175,1964,0.7539347408829175,0.5581379310344828,0.15099720306513406,63
21826,94,117.5,23.5,29.375,4,21.299452262127932,55,19,0.20212765957446807,1.25,0.0,16
21827,7,8.75,3.5,4.375,2,3.5355339059327378,6,2,0.2857142857142857,1.25,0.0,3
21828,433,541.25,33.30769230769231,41.63461538461539,13,24.146720327284665,82,251,0.5796766743648961,1.25,0.0,53
21829,4818,1006.11,438.0,91.46454545454546,11,255.32841596657428,1080,2706,0.5616438356164384,0.21223404255319148,0.0010056775514848098,104
21830,2730,1150.29,227.5,95.8575,12,173.26044504785798,638,1391,0.5095238095238095,0.4405,0.008051848739495795,63
21832,1109,1847.89,85.3076923076923,142.14538461538461,13,60.980030358832245,235,651,0.5870153291253382,1.7179792746113989,0.10742141623488781,83
21833,2321,3884.69,178.53846153846155,298.8223076923077,13,125.6394413819531,378,1321,0.5691512279190004,1.6814634146341463,0.0016444710459374492,87
21836,4,15.0,2.0,7.5,2,0.0,2,2,0.5,3.75,0.0,2
21839,2,10.9,2.0,10.9,1,,2,2,1.0,5.45,0.0,1
21841,139,590.75,19.857142857142858,84.39285714285714,7,35.28658182854861,98,115,0.8273381294964028,4.25,0.0,19
21843,54,216.0,54.0,216.0,1,,54,54,1.0,4.0,0.0,2
21844,1963,5506.450000000001,151.0,423.573076923077,13,86.70447893082957,388,1340,0.6826286296484972,2.8728699551569505,0.02501514967882697,99
21845,2496,2209.44,208.0,184.12,12,257.73418300820924,921,1756,0.7035256410256411,0.986319018404908,0.3835419222903886,63
21846,157,742.15,15.7,74.215,10,25.97456020374123,76,148,0.9426751592356688,4.911111111111111,0.026444444444444444,11
21847,13,64.35,2.6,12.87,5,2.073644135332772,6,10,0.7692307692307693,4.95,0.0,5
21849,124,613.8000000000001,12.4,61.38000000000001,10,25.426145773374472,84,105,0.8467741935483871,4.95,0.0,15
21850,84,378.00000000000006,10.5,47.25000000000001,8,18.539533050060502,56,70,0.8333333333333334,4.9,0.03370370370370374,12
21851,48,237.60000000000002,5.333333333333333,26.400000000000002,9,8.321658488546618,27,38,0.7916666666666666,4.95,0.0,11
21864,704,1419.3600000000001,54.15384615384615,109.18153846153847,13,52.76496020695008,210,386,0.5482954545454546,2.0825,0.00691088957055215,65
21865,456,925.62,35.07692307692308,71.20153846153846,13,43.879496993587516,147,326,0.7149122807017544,2.0616546762589927,0.014354488583046653,52
21866,1069,1290.0,82.23076923076923,99.23076923076923,13,81.81498828266314,319,764,0.7146866230121609,1.27803738317757,0.04952946338466939,79
21867,519,650.24,39.92307692307692,50.01846153846154,13,34.24777739372668,124,379,0.7302504816955684,1.2617919075144508,0.017304328538782082,56
21868,4486,5631.01,373.8333333333333,469.25083333333333,12,401.6660379725999,1437,3490,0.7779759251003121,1.3024117647058824,0.08115350398705662,153
21870,2081,2560.21,297.2857142857143,365.7442857142857,7,261.1951468957736,836,1390,0.667948101874099,1.2435593220338983,0.0011872773169852124,97
21871,3935,5109.96,302.6923076923077,393.07384615384615,13,160.71682374878316,659,2511,0.6381194409148666,1.3424208144796381,0.0678025163911719,133
21872,1292,1601.68,99.38461538461539,123.20615384615385,13,92.23027202021622,360,917,0.7097523219814241,1.312829268292683,0.14071058345289336,81
21873,1309,1267.55,100.6923076923077,97.50384615384615,13,123.03887232319752,384,923,0.7051184110007639,1.2501342281879195,0.276808089969164,62
21874,2882,3769.02,221.69230769230768,289.9246153846154,13,143.41396062644705,500,2071,0.7185981956974323,1.3346567164179104,0.02793513629457501,110
21875,1187,1456.93,91.3076923076923,112.07153846153847,13,54.25923057475201,223,754,0.6352148272957034,1.355876288659794,0.22779223332086948,83
21876,3196,3618.9900000000002,245.84615384615384,278.38384615384615,13,159.35173158448688,698,2239,0.7005632040050063,1.3401453488372093,0.19107665519696235,141
21877,3801,5063.68,292.38461538461536,389.5138461538462,13,124.56761113383263,494,2255,0.5932649302815048,1.4079318181818181,0.1472018632221994,174
21878,2522,2132.0,194.0,164.0,13,201.7052304725884,528,1434,0.5685963521015067,0.8573387096774193,0.0076090831918505936,120
21879,1415,417.43,108.84615384615384,32.11,13,257.06738615709503,934,954,0.6742049469964664,0.4174157303370786,0.0534943820224719,52
21880,1695,828.5100000000001,130.3846153846154,63.73153846153847,13,136.05056563739973,500,941,0.5551622418879056,0.5533333333333333,0.03151727493917276,84
21881,773,345.71000000000004,64.41666666666667,28.80916666666667,12,75.32289080211858,283,476,0.6157826649417852,0.5788888888888889,0.07362293906810037,37
21882,775,270.53000000000003,77.5,27.053000000000004,10,139.07971335412893,456,556,0.7174193548387097,0.5036363636363637,0.04661118881118882,35
21883,2005,980.5100000000001,154.23076923076923,75.42384615384616,13,189.66775944888204,695,1303,0.6498753117206982,0.5837579617834395,0.053388992324024186,82
21884,973,352.31000000000006,74.84615384615384,27.100769230769234,13,120.78482669182563,449,633,0.6505652620760535,0.47307692307692306,0.05086538461538464,43
21888,1718,6431.52,132.15384615384616,494.7323076923077,13,110.27000661546347,416,997,0.580325960419092,3.836400911161731,0.3405587064831866,210
21889,6193,7799.81,476.38461538461536,599.9853846153846,13,416.2804620408254,1616,3929,0.6344259647989666,1.2755494505494507,0.031767235515516204,336
21890,1536,4865.34,118.15384615384616,374.2569230769231,13,67.6521078186607,259,1136,0.7395833333333334,3.2174705882352943,0.18298886343918114,143
21891,4683,6431.179999999999,360.2307692307692,494.7061538461538,13,175.76791224327314,814,2805,0.5989750160153747,1.3927592592592593,0.0100200161478733,264
21892,4145,5261.74,318.84615384615387,404.74923076923073,13,219.4344420526877,868,2848,0.6870928829915561,1.2862213740458015,0.043614375374016516,235
21894,838,1075.33,64.46153846153847,82.7176923076923,13,41.7305151829677,142,606,0.7231503579952268,1.3227819548872182,0.08339598997493729,57
21895,1,4.25,1.0,4.25,1,,1,1,1.0,4.25,,1
21896,570,1211.85,47.5,100.9875,12,40.62131102132117,139,310,0.543859649122807,2.1038732394366195,0.0010664519029068016,79
